companyname,variationname,variationuuid,homeloantype,rate,comparisonrate,fixmonth,revertrate,introductoryrate,hasinvestmentpurpose,hasowneroccupiedpurpose,hasprincipalandinterest,hasinterestonly,hasweeklyrepayments,hasfortnightlyrepayments,hasmonthlyrepayments,minloanterm,maxlvr,maxloanterm,mintotalloanamount,maxtotalloanamount,extrarepaymentsallowed,hasoffsetaccount,hasredrawfacility,applicationfee,legalfee,valuationfee,settlementfee,dischargefee,IF Code,IF Product
The Rock Building Society,Basic Variable Investment Loan (Principal and Interest) (LVR <80%) ,3f440ecb-2537-414a-a01a-c8c3e880f199,MATCH,MATCH,MATCH, vs 0,4.29 vs 0,MATCH,MATCH,MATCH,MATCH,False vs True,MATCH,MATCH,MATCH,0 vs 5,MATCH,45 vs 30,MATCH,MATCH,False vs TRUE,MATCH,False vs TRUE,MATCH,MATCH,MATCH,MATCH,250 vs 0,514670,The Rock - Basic Variable  Residential Investment Home Loan - LVR<or=80
Suncorp Bank,Investment Back to Basics (Interest Only),3f843f28-483e-4e32-83a2-7446e9193637,MATCH,MATCH,MATCH, vs 0,5.86 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,90 vs 80,MATCH,MATCH, vs 3250000,MATCH,MATCH,MATCH,600 vs 990,MATCH,MATCH,MATCH,MATCH,517040,Suncorp Bank - Back to Basics Investment Interest Only
Suncorp Bank,Personal Purpose Standard Variable (Interest Only),0c9b041b-e901-49f6-aa94-7c912c207f76,MATCH,MATCH,3 vs 5.82, vs 0,5.77 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,90 vs 80,MATCH,MATCH, vs 3250000,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,517610,Suncorp Bank - Standard Variable Standalone Owner Occupied Interest Only
Suncorp Bank,Fixed Home Loan (Interest Only) 2 Years,975bd489-65ac-494e-83b3-f9571a5ebe94,MATCH,MATCH,5.42 vs 5.60,MATCH,5.6 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,90 vs 80,MATCH,MATCH, vs 3250000,MATCH,MATCH,MATCH,600 vs 990,MATCH,MATCH,MATCH,MATCH,517102,Suncorp Bank - Fixed Rate Owner Occupied Loan Interest Only 2 Year
Suncorp Bank,Fixed Home Loan (Interest Only) 5 Years,dfa4b816-a49f-4e88-a1c5-d5dcae5ca8df,MATCH,MATCH,5.21 vs 5.33,MATCH,5.6 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,90 vs 80,MATCH,MATCH, vs 3250000,MATCH,MATCH,MATCH,600 vs 990,MATCH,MATCH,MATCH,MATCH,517105,Suncorp Bank - Fixed Rate Owner Occupied Loan Interest Only 5 Year
Suncorp Bank,Fixed Investment Loan (Interest Only) 5 Years,cdd7b241-3cea-4fad-b521-5d34c1dff157,MATCH,MATCH,5.66 vs 5.95,MATCH,6.07 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,90 vs 80,MATCH,MATCH, vs 3250000,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,517095,Suncorp Bank - Fixed Rate Investment Loan Interest Only 5 Year
Suncorp Bank,Fixed Investment Loan (Interest Only) 2 Years,f61a2c3e-af82-422d-9947-4329bbfcaeb9,MATCH,4.44 vs 4.54,5.85 vs 6.26,MATCH,6.07 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,90 vs 80,MATCH,MATCH, vs 3250000,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,517092,Suncorp Bank - Fixed Rate Investment Loan Interest Only 2 Year
Suncorp Bank,Home Package Plus Personal Variable Special (Interest Only) ($150k+),64da978d-b1e4-4ebc-bfb5-61203f3f7469,MATCH,3.89 vs 4.01,4.18 vs 4.23, vs 0,3.89 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,90 vs 80,MATCH,MATCH, vs 3250000,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,517570,Suncorp Bank - Special Offer Home Package Plus Owner Occupied Standard Variable >150K 90 LVR Interest Only
Suncorp Bank,"Home Package Plus Personal Variable (Interest Only) ($150k+, LVR 80%-90%)",a7750652-e2e0-4d6c-8474-fb9a891f0694,MATCH,MATCH,MATCH, vs 0,4.62 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,90 vs 80,MATCH,MATCH, vs 3250000,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,517230,Suncorp Bank - Home Package Plus Owner Occupied Standard Variable Loan >80 <90 LVR Interest Only
Suncorp Bank,Home Package Plus Personal Fixed First Home Buyer Special (Interest Only) 5 Years,5f0ff352-ea80-44d7-a73c-a096c7fbc22b,MATCH,MATCH,MATCH,MATCH,3.79 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,1 vs 8,90 vs 80,MATCH,MATCH, vs 3250000,MATCH,False vs TRUE,False vs TRUE,MATCH,MATCH,MATCH,MATCH,MATCH,517385,Suncorp Bank - Special Offer First Home Buyer 5 Year Home Package Owner Occupied Rate > 150K <90 LVR Interest Only 5 Year
Suncorp Bank,Home Package Plus Personal Fixed (Interest Only) 5 Years,6f5619a5-0ceb-4e51-9f04-7a8f90390c22,MATCH,MATCH,4.66 vs 4.79,MATCH,4.45 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,90 vs 80,MATCH,MATCH, vs 3250000,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,517205,Suncorp Bank - Home Package Plus Owner Occupied Fixed Rate <90 LVR Interest Only 5 Year
Suncorp Bank,Home Package Plus Personal Fixed (Interest Only) 2 Years,072e8fce-c100-4529-870e-7e23e7039cca,MATCH,MATCH,4.67 vs 4.85,MATCH,4.45 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,90 vs 80,MATCH,MATCH, vs 3250000,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,517202,Suncorp Bank - Home Package Plus Owner Occupied Fixed Rate <90 LVR Interest Only 2 Year
Suncorp Bank,"Home Package Plus Investment Variable (Interest Only) ($150k+, LVR < 80%)",7b3bd7d8-6d2b-430b-8431-544533b48fc6,MATCH,5.34 vs 5.32,5.43 vs 5.69, vs 0,5.34 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH, vs 3250000,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,517130,Suncorp Bank - Home Package Plus Investment Standard Variable Loan <80 LVR Interest Only
Suncorp Bank,Home Package Plus Investment Variable Special (Interest Only),9ba8cda6-de7e-482f-8251-ed808f32fd9d,MATCH,MATCH,MATCH, vs 0,4.57 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,90 vs 80,MATCH,MATCH, vs 3250000,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,517710,Suncorp Bank - Special Offer Home Package Plus Investment Standard Variable >150K 90 LVR Interest Only
Suncorp Bank,Home Package Plus Investment Fixed (Interest Only) 5 Years,dfd7f66b-f098-407c-a6b3-028f1e996b93,MATCH,MATCH,5.35 vs 5.64,MATCH,5.32 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,90 vs 80,MATCH,MATCH, vs 3250000,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,517125,Suncorp Bank - Home Package Plus Investment Fixed Rate > 150K <90 LVR Interest Only 5 Year
Suncorp Bank,Home Package Plus Investment Fixed (Interest Only) 3 Years,e938c1a1-4ec3-44a2-b2f9-0482e9d29d1a,MATCH,4.29 vs 4.49,5.33 vs 5.74,MATCH,5.32 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,90 vs 80,MATCH,MATCH, vs 3250000,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,517123,Suncorp Bank - Home Package Plus Investment Fixed Rate > 150K <90 LVR Interest Only 3 Year
HSBC,Home Value Home Loan (Interest Only),8aa8e1ef-3627-4af5-bb85-5c8b72745649,MATCH,4.62 vs 3.89,4.68 vs 3.9, vs 0,4.62 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,90 vs 80,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,600 vs 0,MATCH,MATCH,150 vs 0,MATCH,512430,HSBC - Home Value Loan - Owner Occupied Interest Only
Suncorp Bank,Personal Purpose Back to Basics Special (Interest Only) (LVR < 90%),22df6e13-c653-46a0-94e5-fd3393f12a0d,MATCH,3.78 vs 4.19,3.73 vs 3.89, vs 0,3.78 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,90 vs 80,MATCH,MATCH, vs 3250000,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,517270,Suncorp Bank - Special Offer Back to Basics Owner Occupied >150K 90 LVR Interest Only
HSBC,Premier Fixed Rate Home Loan (Interest Only) 1 Year,e2b7c3b1-e0a7-45f6-b190-aacb6a2eef05,MATCH,MATCH,MATCH,MATCH,4.48 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,90 vs 80,MATCH,500000 vs 50000,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0 vs 120,MATCH,MATCH,512451,HSBC - Premier Fixed Rate Loan - Owner Occupied 1 Year Interest Only
HSBC,Premier Fixed Rate Home Loan (Interest Only) 3 Years,8f5ce821-f000-4cf2-97d1-d4596d7a985f,MATCH,MATCH,MATCH,MATCH,4.48 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,90 vs 80,MATCH,500000 vs 50000,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0 vs 120,MATCH,MATCH,512453,HSBC - Premier Fixed Rate Loan - Owner Occupied 3 Year Interest Only
HSBC,Premier Fixed Rate Home Loan (Interest Only) 5 Years,5b81db45-dadd-4963-8fb2-06a77e46bc73,MATCH,MATCH,MATCH,MATCH,4.48 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,90 vs 80,MATCH,500000 vs 50000,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0 vs 120,MATCH,MATCH,512455,HSBC - Premier Fixed Rate Loan - Owner Occupied 5 Year Interest Only
HSBC,Premier Fixed Rate Investment Loan (Interest Only) 1 Year,5a52d149-95a0-47c3-9fc4-bc2bc015e061,MATCH,MATCH,MATCH,MATCH,5.4 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,90 vs 80,MATCH,500000 vs 50000,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0 vs 120,MATCH,MATCH,512441,HSBC - Premier Fixed Rate Loan - Investment 1 Year Interest Only
HSBC,Premier Fixed Rate Investment Loan (Interest Only) 2 Years,7b77321c-7575-46a2-9432-f1ecdaa5861f,MATCH,MATCH,5.7 vs 5.70,MATCH,5.4 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,90 vs 80,MATCH,500000 vs 50000,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0 vs 120,MATCH,MATCH,512442,HSBC - Premier Fixed Rate Loan - Investment 2 Year Interest Only
Suncorp Bank,Personal Purpose Back to Basics (Interest Only),0a4f23fc-1a35-4922-86b1-474a48172628,MATCH,MATCH,MATCH, vs 0,5.19 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,90 vs 80,MATCH,MATCH, vs 3250000,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,517060,Suncorp Bank - Back to Basics Owner Occupied Interest Only
Mortgage House,Moneyer - Pure & Simple Summer17 (30 - PAYG),051eea50-0c3a-4326-98c7-801e8fb08f29,MATCH,MATCH,MATCH, vs 0,3.44 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0 vs 10,MATCH,45 vs 30,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,467220,Mortgage House - Moneyer - Pure & Simple Summer (30 - PAYG) Principal & Interest
UniBank,Fixed Home Loan 1 Year (Interest Only),5e324ae1-ccd7-4c94-977b-4b4e4f664e72,MATCH,MATCH,5.32 vs 5.28,MATCH,5.36 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,True vs False,True vs False,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,True vs FALSE,MATCH,MATCH,MATCH,MATCH,0 vs 250,MATCH,75 vs 0,395151,UniBank - Interest Only Loan (Owner Occupier) 1 Year
UniBank,Fixed Home Loan 5 Years (Interest Only),7cc8a3e4-a26e-47a6-b26f-3bb1cfc85be1,MATCH,MATCH,MATCH,MATCH,5.36 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,True vs False,True vs False,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,True vs FALSE,MATCH,MATCH,MATCH,MATCH,0 vs 250,MATCH,75 vs 0,395155,UniBank - Interest Only Loan (Owner Occupier) 5 Year
UniBank,Fixed Investment Loan 2 Years (Interest Only),4f2582c7-fcac-4015-97b6-1d4363707c78,MATCH,MATCH,MATCH,MATCH,5.36 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,True vs False,True vs False,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,75 vs 0,400632,UniBank - Interest Only Loan (Investor) 2 Year
UniBank,Fixed Investment Loan 1 Year (Interest Only),b59aa0ed-e041-4452-bce0-1a4f7303f8ee,MATCH,MATCH,MATCH,MATCH,5.36 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,True vs False,True vs False,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,75 vs 0,400631,UniBank - Interest Only Loan (Investor) 1 Year
UniBank,Fixed Investment Loan 3 Years (Interest Only),7eaeea2f-ec50-4a3c-905c-f1ee4f3329a7,MATCH,5.00 vs 5,MATCH,MATCH,5.36 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,True vs False,True vs False,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,75 vs 0,400633,UniBank - Interest Only Loan (Investor) 3 Year
CUA,Fixed Rate Home Loan (Interest Only) 1 Year,b9298cba-d577-40b1-96c9-dbbf2a377497,MATCH,MATCH,MATCH,MATCH,4.99 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,95 vs 80,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,521631,CUA - Fixed Rate home loan - Interest Only (Owner Occupier) 1 Year
CUA,Fixed Rate Investment Loan (Interest Only) 3 Years,e39f7c4c-deb1-42b7-87fe-bc651ca7d265,MATCH,4.49 vs 4.14,5.31 vs 5.21,MATCH,5.54 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,521623,CUA - Fixed Rate home loan - Interest Only (INV) 3 Year Investment
CUA,Fixed Rate Investment Loan (Interest Only) 2 Years,5de58224-d5be-4e19-90a6-9b05ec602c40,MATCH,MATCH,MATCH,MATCH,5.54 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,521622,CUA - Fixed Rate home loan - Interest Only (INV) 2 Year Investment
CUA,Premium Fixed Rate Home Loan (Interest Only) 2 Years,eeef2a0c-9c4b-4dff-9303-ff2b683a9a22,MATCH,MATCH,MATCH,MATCH,4.99 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,95 vs 80,MATCH,MATCH,MATCH,MATCH,False vs TRUE,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,521652,CUA - Premium Fixed Rate home loan - Owner Occupier (Interest Only) 2 Year
CUA,Premium Fixed Rate Investment Loan (Interest Only) 2 Years,6848a562-4934-4aea-b2fe-105cc125a04d,MATCH,MATCH,MATCH,MATCH,5.54 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,521642,CUA - Premium Fixed Rate home loan - Investor (Interest Only) 2 Year
CUA,Premium Fixed Rate Investment Loan (Interest Only) 5 Years,c1d3aab1-4822-4fbf-a354-5d8c87c6d226,MATCH,MATCH,MATCH,MATCH,5.54 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,521645,CUA - Premium Fixed Rate home loan - Investor (Interest Only) 5 Year
Community First Credit Union,Accelerator Package Home Loan (Principal and Interest) (Amounts < $250k) (New Customer),a51b8920-a5ce-46d4-9197-e552965cf814,MATCH,MATCH,MATCH, vs 0,3.69 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,95 vs 80,MATCH,MATCH,249999 vs 250000,MATCH,MATCH,MATCH,0 vs 600,0 vs 390,MATCH,MATCH,MATCH,55300,Community First Credit Union - Accelerator Home Loan Balances <250000 Principal & Interest
Adelaide Bank,SmartFix Home Loan (Interest Only) 4 Years,23b8f584-be41-4bc9-a6ee-4975c0934a62,MATCH,MATCH,MATCH,MATCH,4.49 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,70 vs 80,MATCH,MATCH,MATCH,True vs FALSE,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,523964,Adelaide Bank - SmartFix interest only 4 Year Interest Only
Adelaide Bank,SmartFix Home Loan (Interest Only) 2 Years,e90fc2d8-9fa6-4053-ab87-cf374403034a,MATCH,MATCH,MATCH,MATCH,4.49 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,70 vs 80,MATCH,MATCH,MATCH,True vs FALSE,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,523962,Adelaide Bank - SmartFix interest only 2 Year Interest Only
Adelaide Bank,SmartFit Home Loan (Interest Only) (LVR < 90%),6eed0a5f-93a4-4aaf-9926-46f41e14d293,MATCH,MATCH,MATCH, vs 0,4.54 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,90 vs 80,MATCH,MATCH,MATCH,True vs FALSE,MATCH,MATCH,375 vs 325,MATCH,MATCH,MATCH,325 vs 0,524020,Adelaide Bank - Variable SmartFit Interest Only
Adelaide Bank,SmartSaver Home Loan (Interest Only) (LVR < 90%),b855428c-a814-40c2-8611-5ad22a3e603c,MATCH,MATCH,4.53 vs 4.47, vs 0,4.49 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,90 vs 80,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,325 vs 0,523970,Adelaide Bank - SmartSaver Interest Only
Adelaide Bank,SmartSaver Fixed Home Loan (Interest Only) 1 Year,6625732d-2a01-45d6-a50a-a253eee2b6be,MATCH,MATCH,MATCH,MATCH,4.39 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,70 vs 80,MATCH,MATCH,MATCH,True vs FALSE,MATCH,True vs FALSE,375 vs 325,MATCH,MATCH,MATCH,325 vs 0,523981,Adelaide Bank - SmartSaver Fixed Interest Only 1 Year
Adelaide Bank,SmartSaver Fixed Home Loan (Interest Only) 3 Years,e50cc2f4-6206-41cb-bd65-81b51abf232f,MATCH,MATCH,MATCH,MATCH,4.39 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,70 vs 80,MATCH,MATCH,MATCH,True vs FALSE,MATCH,True vs FALSE,375 vs 325,MATCH,MATCH,MATCH,325 vs 0,523983,Adelaide Bank - SmartSaver Fixed Interest Only 3 Year
Adelaide Bank,SmartSaver Fixed Investment Loan (Interest Only) 5 Years,6d9260ad-e25e-473b-b1f2-3b03a901b035,MATCH,MATCH,MATCH,MATCH,4.89 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,70 vs 80,MATCH,MATCH,5000000 vs 50000,MATCH,MATCH,MATCH,375 vs 325,MATCH,MATCH,MATCH,325 vs 0,524005,Adelaide Bank - SmartSaver Interest Only 5 Year Investment
Adelaide Bank,SmartSaver Fixed Investment Loan (Interest Only) 3 Years,6ee1eb18-7a33-4953-b603-128736055139,MATCH,MATCH,MATCH,MATCH,4.89 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,70 vs 80,MATCH,MATCH,5000000 vs 50000,MATCH,MATCH,MATCH,375 vs 325,MATCH,MATCH,MATCH,325 vs 0,524003,Adelaide Bank - SmartSaver Interest Only 3 Year Investment
Adelaide Bank,SmartSaver Fixed Investment Loan (Interest Only) 1 Year,74977f87-b471-405a-95ed-bf94c621c972,MATCH,MATCH,MATCH,MATCH,4.89 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,70 vs 80,MATCH,MATCH,5000000 vs 50000,MATCH,MATCH,MATCH,375 vs 325,MATCH,MATCH,MATCH,325 vs 0,524001,Adelaide Bank - SmartSaver Interest Only 1 Year Investment
Bank of Queensland,Economy Investment Loan (Interest Only),cfb8f97d-4fd3-4c99-8881-073af9ba0634,MATCH,MATCH,MATCH, vs 0,4.59 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,True vs False,True vs False,True vs False,MATCH,MATCH,MATCH,25000 vs 0, vs 9999999,True vs FALSE,MATCH,True vs FALSE,MATCH,350 vs 0,MATCH,MATCH,150 vs 320,523330,Bank of Queensland - Investment Economy Interest Only
Aussie,Select Basic Home Loan Fixed (Interest Only) 2 Years,858d6f95-b328-4295-85e9-6bd96e11171e,MATCH,MATCH,MATCH,MATCH,4.14 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,False vs True,False vs True,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0 vs 330,MATCH,330 vs 0,MATCH,523652,Aussie - Residential Mortgage Group Pty Ltd - Aussie Select Basic Interest Only Fixed Rate 2 Year
Aussie,Select Basic Home Loan Fixed (Interest Only) 4 Years,5b2b84ca-4bd3-4ffd-88fd-f32b65be87d3,MATCH,MATCH,MATCH,MATCH,4.14 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,False vs True,False vs True,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,0 vs 330,MATCH,330 vs 0,MATCH,523654,Aussie - Residential Mortgage Group Pty Ltd - Aussie Select Basic Interest Only Fixed Rate 4 Year
Aussie,Select Basic Home Loan (Interest Only) ($500k+),52435164-bfca-40d5-8fc2-c7a05b409176,MATCH,MATCH,MATCH, vs 0,4.14 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,False vs True,False vs True,MATCH,MATCH,MATCH,MATCH,MATCH,5000000 vs 999999,MATCH,MATCH,MATCH,MATCH,0 vs 330,MATCH,330 vs 0,MATCH,523740,Aussie - Residential Mortgage Group Pty Ltd - Aussie Select Basic Variable Interest Only (LVR <=80) 500k-999k
Aussie,"Select Basic Investment Loan (Interest Only) (Amounts < $500k, LVR 80%-90%)",c47dcef9-f762-4367-b1bc-6ac499502658,MATCH,MATCH,MATCH, vs 0,4.74 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,False vs True,False vs True,MATCH,MATCH,MATCH,MATCH,100000 vs 350000,MATCH,MATCH,MATCH,MATCH,MATCH,0 vs 330,MATCH,330 vs 0,MATCH,526120,Aussie - Residential Mortgage Group Pty Ltd – Aussie Select Basic Variable Interest Only (LVR 80.01 - 90) 350k-499k (Investment)
Aussie,"Select Basic Investment Loan (Interest Only) (Amounts < $500k, LVR < 80%)",b05319c3-9c05-4897-8e08-0b6e4171aaa8,MATCH,MATCH,MATCH, vs 0,4.64 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,False vs True,False vs True,MATCH,MATCH,90 vs 80,MATCH,100000 vs 350000,MATCH,MATCH,MATCH,MATCH,MATCH,0 vs 330,MATCH,330 vs 0,MATCH,523820,Aussie - Residential Mortgage Group Pty Ltd - Aussie Select Basic Variable Interest Only (LVR <=80) 350k-499k (Investment)
Aussie,Select Basic Investment Loan Fixed (Interest Only) 1 Year,28e01e04-55ed-4a99-b2bf-80a61b2ac390,MATCH,MATCH,MATCH,MATCH,4.74 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,False vs True,False vs True,MATCH,MATCH,MATCH,MATCH,100000 vs 500000,5000000 vs 999999,MATCH,MATCH,MATCH,MATCH,0 vs 330,MATCH,330 vs 0,MATCH,523901,Aussie - Residential Mortgage Group Pty Ltd - Aussie Select Basic Fixed Rate Interest Only (Investment) 1 Year
Aussie,Select Basic Investment Loan Fixed (Interest Only) 3 Years,508b9976-c89d-4c36-afd3-b674f5c9615a,MATCH,MATCH,MATCH,MATCH,4.74 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,False vs True,False vs True,MATCH,MATCH,MATCH,MATCH,100000 vs 500000,5000000 vs 999999,MATCH,MATCH,MATCH,MATCH,0 vs 330,MATCH,330 vs 0,MATCH,523903,Aussie - Residential Mortgage Group Pty Ltd - Aussie Select Basic Fixed Rate Interest Only (Investment) 3 Year
Aussie,Select Basic Investment Loan Fixed (Interest Only) 5 Years,38e114ae-77e6-4e76-9333-bdec532627e1,MATCH,MATCH,MATCH,MATCH,4.74 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,False vs True,False vs True,MATCH,MATCH,MATCH,MATCH,100000 vs 500000,5000000 vs 999999,MATCH,MATCH,MATCH,MATCH,0 vs 330,MATCH,330 vs 0,MATCH,523905,Aussie - Residential Mortgage Group Pty Ltd - Aussie Select Basic Fixed Rate Interest Only (Investment) 5 Year
Aussie,Select Standard Variable Home Loan (Interest Only) (Amounts < $500k),27ecd7fc-7cd3-4bc9-bf81-5a809b7077ee,MATCH,MATCH,MATCH, vs 0,4.14 vs 0,MATCH,MATCH,MATCH,MATCH,MATCH,False vs True,False vs True,MATCH,MATCH,MATCH,MATCH,MATCH,499999 vs 349999,MATCH,MATCH,MATCH,MATCH,0 vs 363,MATCH,330 vs 0,MATCH,523630,Aussie - Residential Mortgage Group Pty Ltd - Aussie Select Standard Variable Interest Only (LVR <=80) 100k-349k
