Company,Product,url,Home Loan Type,Rate,Comparison Rate,Fixed Months,Revert Rate,Introductory Rate,Loan Type,Security Type,Availability,Repayment Options,Repayment Frequency,Interest Rate Notes,Min Loan Term,Max Loan Term,Min Loan Amount,Max Loan Amount,Max Loan to Value Ration (LVR),Max LVR with Mortgage Insurance,Extra Repayments,Loan is Transferable (Portable),Transfer Fee,Mortgage Offset Available,Mortgage Offset 100%,Mortgage Offset Rate,Redraw Available,Min Redraw Amount,Max Redraw Amount,Redraw Fee,Redraw Notice Period,Redraw Method,Split Available,Max No. of Accounts for Split,Separate Statements for Split,Statement Frequency,Fixed Option,Fee for Fixing,Application Fee,Legal Fee,Valuation Fee,Settlement Fee,Service Fee,Exit Fee
Westpac,Rocket Investment Loan (Premier Advantage Package) Interest Only,http://www.infochoice.com.au/home-loans/westpac/rocket-investment-loan-interest-only-22104/,VARIABLE,5.45,5.81,0,0,0,Variable,ResidentialProperty,Investors,Interest Only,Weekly Fortnightly Monthly,,1,30,$500000.00,$749999.00,80%,90%,TRUE,FALSE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,FALSE,n/a,FALSE,,FALSE,n/a,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Rocket Investment Loan (Premier Advantage Package) Interest Only,http://www.infochoice.com.au/home-loans/westpac/rocket-investment-loan-interest-only-46589/,VARIABLE,5.50,5.86,0,0,0,Variable,ResidentialProperty,Investors,Interest Only,Weekly Fortnightly Monthly,,1,30,$250000.00,$499999.00,80%,90%,TRUE,FALSE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,FALSE,n/a,FALSE,,FALSE,n/a,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Rocket Investment Loan (Premier Advantage Package) Principal & Interest,http://www.infochoice.com.au/home-loans/westpac/rocket-investment-loan-principal--interest-22103/,VARIABLE,4.89,5.26,0,0,0,Variable,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,1,30,$750000.00,$999999.00,80%,90%,TRUE,FALSE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,FALSE,n/a,FALSE,,FALSE,n/a,$0,$0,$0,$0,$395.00,$350.00,
UniBank,Solutions Plus Home Loan $250000 - $499999 where LVR is >80 and <=90 Owner Occupier,http://www.infochoice.com.au/home-loans/unibank/solutions-plus-home-loan---where-lvr-is--and--owner-occupier-47658/,VARIABLE,4.39,4.64,0,0,0,Basic,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,1,30,$250000.00,$499999.00,80%,90%,TRUE,TRUE,$0,TRUE,TRUE,0%,TRUE,$1.00,$0,$0,Same business day,Branch Internet Phone,TRUE,2,FALSE,12,TRUE,$0,$600.00,$0,$0,$150.00,$200.00,$0,
Westpac,Flexi First Option Investment Loan (2 Year Introductory) - Principal & Interest,http://www.infochoice.com.au/home-loans/westpac/flexi-first-option-investment-loan-principal--interest-45843/,VARIABLE,4.93,5.14,0,0,3.99,Intro,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,1,30,$25000.00,$20000000.00,80%,90%,TRUE,FALSE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,FALSE,n/a,FALSE,,FALSE,n/a,$0,$0,$0,$0,$0,$350.00,
Westpac,Variable Rate Investment Property Loan (Trading Bank only - conditions apply) Interest Only,http://www.infochoice.com.au/home-loans/westpac/variable-rate-investment-property-loan-interest-only-45827/,VARIABLE,5.96,6.10,0,0,0,Variable,ResidentialProperty,Investors,Interest Only,Weekly Fortnightly Monthly,,1,30,$10000.00,$20000000.00,0%,60%,TRUE,FALSE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,FALSE,n/a,FALSE,,FALSE,n/a,$600.00,$0,$0,$0,$8.00,$0,
Westpac,Flexi First Option Investment Loan - Principal & Interest,http://www.infochoice.com.au/home-loans/westpac/flexi-first-option-investment-loan-principal--interest-13094/,VARIABLE,5.14,5.19,0,0,0,Basic,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,0,30,$25000.00,$20000000.00,80%,90%,TRUE,TRUE,$350.00,FALSE,FALSE,0%,TRUE,$0,$0,$25.00,,,TRUE,3,TRUE,2,FALSE,n/a,$0,$0,$0,$0,$0,$250.00,
Westpac,Flexi First Option Investment Loan - Interest Only,http://www.infochoice.com.au/home-loans/westpac/flexi-first-option-investment-loan-interest-only-45841/,VARIABLE,5.65,5.70,0,0,0,Basic,ResidentialProperty,Investors,Interest Only,Weekly Fortnightly Monthly,,1,30,$25000.00,$20000000.00,80%,90%,TRUE,TRUE,$350.00,FALSE,FALSE,0%,TRUE,$0,$0,$25.00,,,TRUE,3,TRUE,2,FALSE,n/a,$0,$0,$0,$0,$0,$250.00,
Westpac,Rocket Investment Loan - Principal & Interest,http://www.infochoice.com.au/home-loans/westpac/rocket-investment-loan-principal--interest-22105/,VARIABLE,5.79,5.93,0,0,0,Variable,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,1,30,$10000.00,$20000000.00,80%,90%,TRUE,FALSE,$0,TRUE,TRUE,0%,TRUE,$0,$0,$0,,,FALSE,3,FALSE,,FALSE,n/a,$600.00,$0,$0,$0,$8.00,$350.00,
Westpac,Flexi First Option Home Loan - Principal & Interest,http://www.infochoice.com.au/home-loans/westpac/flexi-first-option-home-loan-principal--interest-13024/,VARIABLE,4.59,4.64,0,0,0,Basic,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,1,30,$25000.00,$20000000.00,80%,97%,TRUE,TRUE,$350.00,FALSE,FALSE,0%,TRUE,$0,$0,$25.00,,,TRUE,3,TRUE,2,FALSE,n/a,$0,$0,$0,$0,$0,$350.00,
Westpac,Flexi First Option Home Loan - Interest Only,http://www.infochoice.com.au/home-loans/westpac/flexi-first-option-home-loan-interest-only-45847/,VARIABLE,5.18,5.23,0,0,0,Basic,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,1,30,$25000.00,$20000000.00,80%,97%,TRUE,FALSE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,FALSE,n/a,FALSE,,FALSE,n/a,$0,$0,$0,$0,$0,$350.00,
Westpac,Flexi First Option Home Loan - Interest Only,http://www.infochoice.com.au/home-loans/westpac/flexi-first-option-home-loan-interest-only-45845/,VARIABLE,5.18,5.23,0,0,0,Basic,ResidentialProperty,Owner Occupiers,Interest Only,Weekly Fortnightly Monthly,,1,30,$25000.00,$2000000.00,80%,97%,TRUE,TRUE,$350.00,FALSE,FALSE,0%,TRUE,$0,$0,$25.00,,,TRUE,3,TRUE,2,FALSE,n/a,$0,$0,$0,$0,$0,$350.00,
Westpac,Flexi First Option Investment Loan (2 Year Introductory) - Interest Only,http://www.infochoice.com.au/home-loans/westpac/flexi-first-option-investment-loan-interest-only-22106/,VARIABLE,5.51,5.65,0,0,4.88,Intro,ResidentialProperty,Investors,Interest Only,Weekly Fortnightly Monthly,,1,30,$25000.00,$20000000.00,80%,90%,TRUE,FALSE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,FALSE,n/a,FALSE,,FALSE,n/a,$0,$0,$0,$0,$0,$350.00,
Westpac,Rocket Investment Loan (Premier Advantage Package) Interest Only,http://www.infochoice.com.au/home-loans/westpac/rocket-investment-loan-interest-only-22100/,VARIABLE,5.70,6.06,0,0,0,Variable,ResidentialProperty,Investors,Interest Only,Weekly Fortnightly Monthly,,1,30,$150000.00,$249999.00,80%,90%,TRUE,FALSE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,FALSE,n/a,FALSE,,FALSE,n/a,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Rate Investment Property Loan Interest Only in Advance,http://www.infochoice.com.au/home-loans/westpac/fixed-rate-investment-property-loan-interest-only-in-advance-7712/,FIXED,4.79,5.83,1 Year,0,0,Fixed,ResidentialProperty,Investors,Interest Only,,Interest rate discounts available for interest only in advance payments. Current discount is 0.10% p.a.,1,5,$15000.00,$10000000.00,80%,90%,FALSE,TRUE,$300.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,Same business day,,FALSE,n/a,FALSE,,FALSE,n/a,$600.00,$0,$0,$0,$8.00,$350.00,
Westpac,Fixed Rate Investment Property Loan Interest Only in Advance,http://www.infochoice.com.au/home-loans/westpac/fixed-rate-investment-property-loan-interest-only-in-advance-7712/,FIXED,4.79,5.73,2 Year,0,0,Fixed,ResidentialProperty,Investors,Interest Only,,Interest rate discounts available for interest only in advance payments. Current discount is 0.10% p.a.,1,5,$15000.00,$10000000.00,80%,90%,FALSE,TRUE,$300.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,Same business day,,FALSE,n/a,FALSE,,FALSE,n/a,$600.00,$0,$0,$0,$8.00,$350.00,
Westpac,Fixed Rate Investment Property Loan Interest Only in Advance,http://www.infochoice.com.au/home-loans/westpac/fixed-rate-investment-property-loan-interest-only-in-advance-7712/,FIXED,4.89,5.68,3 Year,0,0,Fixed,ResidentialProperty,Investors,Interest Only,,Interest rate discounts available for interest only in advance payments. Current discount is 0.10% p.a.,1,5,$15000.00,$10000000.00,80%,90%,FALSE,TRUE,$300.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,Same business day,,FALSE,n/a,FALSE,,FALSE,n/a,$600.00,$0,$0,$0,$8.00,$350.00,
Westpac,Fixed Rate Investment Property Loan Interest Only in Advance,http://www.infochoice.com.au/home-loans/westpac/fixed-rate-investment-property-loan-interest-only-in-advance-7712/,FIXED,5.29,5.75,4 Year,0,0,Fixed,ResidentialProperty,Investors,Interest Only,,Interest rate discounts available for interest only in advance payments. Current discount is 0.10% p.a.,1,5,$15000.00,$10000000.00,80%,90%,FALSE,TRUE,$300.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,Same business day,,FALSE,n/a,FALSE,,FALSE,n/a,$600.00,$0,$0,$0,$8.00,$350.00,
Westpac,Fixed Rate Investment Property Loan Interest Only in Advance,http://www.infochoice.com.au/home-loans/westpac/fixed-rate-investment-property-loan-interest-only-in-advance-7712/,FIXED,5.29,5.71,5 Year,0,0,Fixed,ResidentialProperty,Investors,Interest Only,,Interest rate discounts available for interest only in advance payments. Current discount is 0.10% p.a.,1,5,$15000.00,$10000000.00,80%,90%,FALSE,TRUE,$300.00,FALSE,FALSE,0%,TRUE,$0,$0,$0,Same business day,,FALSE,n/a,FALSE,,FALSE,n/a,$600.00,$0,$0,$0,$8.00,$350.00,
Westpac,Fixed Rate Investment Property Loan (Premier Advantage Package) Principal & Interest,http://www.infochoice.com.au/home-loans/westpac/fixed-rate-investment-property-loan-principal--interest-46623/,FIXED,4.49,5.27,1 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,1,30,$500000.00,$749999.00,80%,90%,TRUE,FALSE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,FALSE,n/a,FALSE,,FALSE,n/a,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Rate Investment Property Loan (Premier Advantage Package) Principal & Interest,http://www.infochoice.com.au/home-loans/westpac/fixed-rate-investment-property-loan-principal--interest-46623/,FIXED,4.19,5.17,2 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,1,30,$500000.00,$749999.00,80%,90%,TRUE,FALSE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,FALSE,n/a,FALSE,,FALSE,n/a,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Rate Investment Property Loan (Premier Advantage Package) Principal & Interest,http://www.infochoice.com.au/home-loans/westpac/fixed-rate-investment-property-loan-principal--interest-46623/,FIXED,4.29,5.16,3 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,1,30,$500000.00,$749999.00,80%,90%,TRUE,FALSE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,FALSE,n/a,FALSE,,FALSE,n/a,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Rate Investment Property Loan (Premier Advantage Package) Principal & Interest,http://www.infochoice.com.au/home-loans/westpac/fixed-rate-investment-property-loan-principal--interest-46623/,FIXED,4.79,5.26,4 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,1,30,$500000.00,$749999.00,80%,90%,TRUE,FALSE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,FALSE,n/a,FALSE,,FALSE,n/a,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Rate Investment Property Loan (Premier Advantage Package) Principal & Interest,http://www.infochoice.com.au/home-loans/westpac/fixed-rate-investment-property-loan-principal--interest-46623/,FIXED,4.79,5.25,5 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,1,30,$500000.00,$749999.00,80%,90%,TRUE,FALSE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,FALSE,n/a,FALSE,,FALSE,n/a,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Rate Investment Property Loan (Premier Advantage Package) Principal & Interest,http://www.infochoice.com.au/home-loans/westpac/fixed-rate-investment-property-loan-principal--interest-46623/,FIXED,6.0,5.83,6 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,1,30,$500000.00,$749999.00,80%,90%,TRUE,FALSE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,FALSE,n/a,FALSE,,FALSE,n/a,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Rate Investment Property Loan (Premier Advantage Package) Principal & Interest,http://www.infochoice.com.au/home-loans/westpac/fixed-rate-investment-property-loan-principal--interest-46623/,FIXED,6.50,6.18,7 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,1,30,$500000.00,$749999.00,80%,90%,TRUE,FALSE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,FALSE,n/a,FALSE,,FALSE,n/a,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Rate Investment Property Loan (Premier Advantage Package) Principal & Interest,http://www.infochoice.com.au/home-loans/westpac/fixed-rate-investment-property-loan-principal--interest-46623/,FIXED,6.50,6.35,9 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,1,30,$500000.00,$749999.00,80%,90%,TRUE,FALSE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,FALSE,n/a,FALSE,,FALSE,n/a,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Rate Investment Property Loan (Premier Advantage Package) Principal & Interest,http://www.infochoice.com.au/home-loans/westpac/fixed-rate-investment-property-loan-principal--interest-46623/,FIXED,6.50,6.42,10 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,1,30,$500000.00,$749999.00,80%,90%,TRUE,FALSE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,FALSE,n/a,FALSE,,FALSE,n/a,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Rate Investment Property Loan (Premier Advantage Package) Principal & Interest,http://www.infochoice.com.au/home-loans/westpac/fixed-rate-investment-property-loan-principal--interest-22125/,FIXED,4.49,5.49,1 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,1,30,$150000.00,$249999.00,80%,90%,TRUE,FALSE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,FALSE,n/a,FALSE,,FALSE,n/a,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Rate Investment Property Loan (Premier Advantage Package) Principal & Interest,http://www.infochoice.com.au/home-loans/westpac/fixed-rate-investment-property-loan-principal--interest-22125/,FIXED,4.19,5.37,2 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,1,30,$150000.00,$249999.00,80%,90%,TRUE,FALSE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,FALSE,n/a,FALSE,,FALSE,n/a,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Rate Investment Property Loan (Premier Advantage Package) Principal & Interest,http://www.infochoice.com.au/home-loans/westpac/fixed-rate-investment-property-loan-principal--interest-22125/,FIXED,4.29,5.34,3 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,1,30,$150000.00,$249999.00,80%,90%,TRUE,FALSE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,FALSE,n/a,FALSE,,FALSE,n/a,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Rate Investment Property Loan (Premier Advantage Package) Principal & Interest,http://www.infochoice.com.au/home-loans/westpac/fixed-rate-investment-property-loan-principal--interest-22125/,FIXED,4.79,5.42,4 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,1,30,$150000.00,$249999.00,80%,90%,TRUE,FALSE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,FALSE,n/a,FALSE,,FALSE,n/a,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Rate Investment Property Loan (Premier Advantage Package) Principal & Interest,http://www.infochoice.com.au/home-loans/westpac/fixed-rate-investment-property-loan-principal--interest-22125/,FIXED,4.79,5.39,5 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,1,30,$150000.00,$249999.00,80%,90%,TRUE,FALSE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,FALSE,n/a,FALSE,,FALSE,n/a,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Rate Investment Property Loan (Premier Advantage Package) Principal & Interest,http://www.infochoice.com.au/home-loans/westpac/fixed-rate-investment-property-loan-principal--interest-22125/,FIXED,6.0,5.96,6 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,1,30,$150000.00,$249999.00,80%,90%,TRUE,FALSE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,FALSE,n/a,FALSE,,FALSE,n/a,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Rate Investment Property Loan (Premier Advantage Package) Principal & Interest,http://www.infochoice.com.au/home-loans/westpac/fixed-rate-investment-property-loan-principal--interest-22125/,FIXED,6.5,6.29,7 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,1,30,$150000.00,$249999.00,80%,90%,TRUE,FALSE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,FALSE,n/a,FALSE,,FALSE,n/a,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Rate Investment Property Loan (Premier Advantage Package) Principal & Interest,http://www.infochoice.com.au/home-loans/westpac/fixed-rate-investment-property-loan-principal--interest-22125/,FIXED,6.5,6.43,9 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,1,30,$150000.00,$249999.00,80%,90%,TRUE,FALSE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,FALSE,n/a,FALSE,,FALSE,n/a,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Rate Investment Property Loan (Premier Advantage Package) Principal & Interest,http://www.infochoice.com.au/home-loans/westpac/fixed-rate-investment-property-loan-principal--interest-22125/,FIXED,6.5,6.49,10 Year,0,0,Fixed,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,1,30,$150000.00,$249999.00,80%,90%,TRUE,FALSE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,FALSE,n/a,FALSE,,FALSE,n/a,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Rate Investment Property Loan (Premier Advantage Package) Interest Only,http://www.infochoice.com.au/home-loans/westpac/fixed-rate-investment-property-loan-interest-only-46602/,FIXED,4.69,5.74,1 Year,0,0,Fixed,ResidentialProperty,Investors,Interest Only,Weekly Fortnightly Monthly,,1,30,$500000.00,$749999.00,80%,90%,TRUE,FALSE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,FALSE,n/a,FALSE,,FALSE,n/a,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Rate Investment Property Loan (Premier Advantage Package) Interest Only,http://www.infochoice.com.au/home-loans/westpac/fixed-rate-investment-property-loan-interest-only-46602/,FIXED,4.45,5.62,2 Year,0,0,Fixed,ResidentialProperty,Investors,Interest Only,Weekly Fortnightly Monthly,,1,30,$500000.00,$749999.00,80%,90%,TRUE,FALSE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,FALSE,n/a,FALSE,,FALSE,n/a,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Rate Investment Property Loan (Premier Advantage Package) Interest Only,http://www.infochoice.com.au/home-loans/westpac/fixed-rate-investment-property-loan-interest-only-46602/,FIXED,4.54,5.56,3 Year,0,0,Fixed,ResidentialProperty,Investors,Interest Only,Weekly Fortnightly Monthly,,1,30,$500000.00,$749999.00,80%,90%,TRUE,FALSE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,FALSE,n/a,FALSE,,FALSE,n/a,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Rate Investment Property Loan (Premier Advantage Package) Interest Only,http://www.infochoice.com.au/home-loans/westpac/fixed-rate-investment-property-loan-interest-only-46602/,FIXED,5.09,5.68,4 Year,0,0,Fixed,ResidentialProperty,Investors,Interest Only,Weekly Fortnightly Monthly,,1,30,$500000.00,$749999.00,80%,90%,TRUE,FALSE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,FALSE,n/a,FALSE,,FALSE,n/a,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Rate Investment Property Loan (Premier Advantage Package) Interest Only,http://www.infochoice.com.au/home-loans/westpac/fixed-rate-investment-property-loan-interest-only-46602/,FIXED,5.09,5.66,5 Year,0,0,Fixed,ResidentialProperty,Investors,Interest Only,Weekly Fortnightly Monthly,,1,30,$500000.00,$749999.00,80%,90%,TRUE,FALSE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,FALSE,n/a,FALSE,,FALSE,n/a,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Rate Investment Property Loan (Premier Advantage Package) Interest Only,http://www.infochoice.com.au/home-loans/westpac/fixed-rate-investment-property-loan-interest-only-46602/,FIXED,6.47,6.32,6 Year,0,0,Fixed,ResidentialProperty,Investors,Interest Only,Weekly Fortnightly Monthly,,1,30,$500000.00,$749999.00,80%,90%,TRUE,FALSE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,FALSE,n/a,FALSE,,FALSE,n/a,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Rate Investment Property Loan (Premier Advantage Package) Interest Only,http://www.infochoice.com.au/home-loans/westpac/fixed-rate-investment-property-loan-interest-only-46602/,FIXED,6.97,6.67,7 Year,0,0,Fixed,ResidentialProperty,Investors,Interest Only,Weekly Fortnightly Monthly,,1,30,$500000.00,$749999.00,80%,90%,TRUE,FALSE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,FALSE,n/a,FALSE,,FALSE,n/a,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Rate Investment Property Loan (Premier Advantage Package) Interest Only,http://www.infochoice.com.au/home-loans/westpac/fixed-rate-investment-property-loan-interest-only-46602/,FIXED,6.97,6.84,9 Year,0,0,Fixed,ResidentialProperty,Investors,Interest Only,Weekly Fortnightly Monthly,,1,30,$500000.00,$749999.00,80%,90%,TRUE,FALSE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,FALSE,n/a,FALSE,,FALSE,n/a,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Rate Investment Property Loan (Premier Advantage Package) Interest Only,http://www.infochoice.com.au/home-loans/westpac/fixed-rate-investment-property-loan-interest-only-46602/,FIXED,6.97,6.91,10 Year,0,0,Fixed,ResidentialProperty,Investors,Interest Only,Weekly Fortnightly Monthly,,1,30,$500000.00,$749999.00,80%,90%,TRUE,FALSE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,FALSE,n/a,FALSE,,FALSE,n/a,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Rate Investment Property Loan (Premier Advantage Package) Interest Only,http://www.infochoice.com.au/home-loans/westpac/fixed-rate-investment-property-loan-interest-only-45762/,FIXED,4.69,5.96,1 Year,0,0,Fixed,ResidentialProperty,Investors,Interest Only,Weekly Fortnightly Monthly,,1,30,$150000.00,$249999.00,80%,90%,TRUE,FALSE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,FALSE,n/a,FALSE,,FALSE,n/a,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Rate Investment Property Loan (Premier Advantage Package) Interest Only,http://www.infochoice.com.au/home-loans/westpac/fixed-rate-investment-property-loan-interest-only-45762/,FIXED,4.45,5.82,2 Year,0,0,Fixed,ResidentialProperty,Investors,Interest Only,Weekly Fortnightly Monthly,,1,30,$150000.00,$249999.00,80%,90%,TRUE,FALSE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,FALSE,n/a,FALSE,,FALSE,n/a,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Rate Investment Property Loan (Premier Advantage Package) Interest Only,http://www.infochoice.com.au/home-loans/westpac/fixed-rate-investment-property-loan-interest-only-45762/,FIXED,4.54,5.74,3 Year,0,0,Fixed,ResidentialProperty,Investors,Interest Only,Weekly Fortnightly Monthly,,1,30,$150000.00,$249999.00,80%,90%,TRUE,FALSE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,FALSE,n/a,FALSE,,FALSE,n/a,$0,$0,$0,$0,$395.00,$350.00,
Westpac,Fixed Rate Investment Property Loan (Premier Advantage Package) Interest Only,http://www.infochoice.com.au/home-loans/westpac/fixed-rate-investment-property-loan-interest-only-45762/,FIXED,5.09,5.84,4 Year,0,0,Fixed,ResidentialProperty,Investors,Interest Only,Weekly Fortnightly Monthly,,1,30,$150000.00,$249999.00,80%,90%,TRUE,FALSE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,FALSE,n/a,FALSE,,FALSE,n/a,$0,$0,$0,$0,$395.00,$350.00,
