Company,Product,url,Home Loan Type,Rate,CodeID,Comparison Rate,Fixed Months,Revert Rate,Introductory Rate,Loan Type,Security Type,Availability,Repayment Options,Repayment Frequency,Interest Rate Notes,Min Loan Term,Max Loan Term,Min Loan Amount,Max Loan Amount,Extra Repayments,Loan is Transferable (Portable),Transfer Fee,Mortgage Offset Available,Mortgage Offset 100%,Mortgage Offset Rate,Redraw Available,Min Redraw Amount,Max Redraw Amount,Redraw Fee,Redraw Notice Period,Redraw Method,Redraw Notes & Comments,Application Fee,Legal Fee,Valuation Fee,Settlement Fee,Service Fee,Exit Fee,Early Termination Fee
Aussie,Aussie Select Basic Variable (LVR 70.01% - 80%) $1Mil+,https://www.infochoice.com.au/home-loans/aussie/residential-mortgage-group-pty-ltd-aussie-select-basic-variable-mil-52946,VARIABLE,3.69,52946,3.7,0,0,0,Basic,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$1,000,000.00","$5,000,000.00",TRUE,FALSE,$0,FALSE,FALSE,0%,TRUE,$100.00,$0,$0,,,,$0,$330.00,$0,$0,$0,$535.00,
Aussie,Aussie Select Basic Variable (LVR 70.01% - 80%) $100k-$349k (Investment),https://www.infochoice.com.au/home-loans/aussie/residential-mortgage-group-pty-ltd-aussie-select-basic-variable-52943,VARIABLE,4.19,52943,4.2,0,0,0,Basic,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$100,000.00","$349,999.00",TRUE,FALSE,$0,FALSE,FALSE,0%,TRUE,$100.00,$0,$0,,,,$0,$330.00,$0,$0,$0,$535.00,
Aussie,Aussie Select Basic Variable (LVR 70.01% - 80%) $100k-$349k,https://www.infochoice.com.au/home-loans/aussie/residential-mortgage-group-pty-ltd-aussie-select-basic-variable-k-k-52944,VARIABLE,3.69,52944,3.7,0,0,0,Basic,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$100,000.00","$349,999.00",TRUE,FALSE,$0,FALSE,FALSE,0%,TRUE,$100.00,$0,$0,,,,$0,$330.00,$0,$0,$0,$535.00,
Aussie,Aussie Select Basic Variable (LVR 80.01% - 90%) $500k-$999k (Investment),https://www.infochoice.com.au/home-loans/aussie/residential-mortgage-group-pty-ltd-aussie-select-basic-variable-38948,VARIABLE,4.29,38948,4.3,0,0,0,Basic,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$500,000.00","$999,999.00",TRUE,FALSE,$0,FALSE,FALSE,0%,TRUE,$100.00,$0,$0,24 Hours,Internet Phone BPay,,$0,$330.00,$0,$0,$0,$535.00,
Aussie,Aussie Select Basic Variable (LVR 80.01% - 90%) $500k-$999k,https://www.infochoice.com.au/home-loans/aussie/residential-mortgage-group-pty-ltd-aussie-select-basic-variable-k-k-35822,VARIABLE,3.69,35822,3.7,0,0,0,Basic,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$500,000.00","$999,999.00",TRUE,FALSE,$0,FALSE,FALSE,0%,TRUE,$100.00,$0,$0,24 Hours,Internet Phone BPay,,$0,$330.00,$0,$0,$0,$535.00,
Aussie,Aussie Select Basic Variable (LVR 80.01% - 90%) $350k-$499k (Investment),https://www.infochoice.com.au/home-loans/aussie/residential-mortgage-group-pty-ltd-aussie-select-basic-variable-38946,VARIABLE,4.29,38946,4.3,0,0,0,Basic,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$350,000.00","$499,999.00",TRUE,FALSE,$0,FALSE,FALSE,0%,TRUE,$100.00,$0,$0,24 Hours,Internet Phone BPay,,$0,$330.00,$0,$0,$0,$535.00,
Aussie,Aussie Select Basic Variable (LVR 80.01% - 90%) $350k-$499k,https://www.infochoice.com.au/home-loans/aussie/residential-mortgage-group-pty-ltd-aussie-select-basic-variable-k-k-35818,VARIABLE,3.69,35818,3.7,0,0,0,Basic,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$350,000.00","$499,999.00",TRUE,FALSE,$0,FALSE,FALSE,0%,TRUE,$100.00,$0,$0,24 Hours,Internet BPay,,$0,$330.00,$0,$0,$0,$535.00,
Aussie,Aussie Select Basic Variable (LVR 80.01% - 90%) $1Mil+ (Investment),https://www.infochoice.com.au/home-loans/aussie/residential-mortgage-group-pty-ltd-aussie-select-basic-variable-38944,VARIABLE,4.29,38944,4.3,0,0,0,Basic,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$1,000,000.00","$5,000,000.00",TRUE,FALSE,$0,FALSE,FALSE,0%,TRUE,$100.00,$0,$0,24 Hours,Internet Phone BPay,,$0,$330.00,$0,$0,$0,$535.00,
Aussie,Aussie Select Basic Variable (LVR 80.01% - 90%) $1Mil+,https://www.infochoice.com.au/home-loans/aussie/residential-mortgage-group-pty-ltd-aussie-select-basic-variable-mil-35823,VARIABLE,3.69,35823,3.7,0,0,0,Basic,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$1,000,000.00","$5,000,000.00",TRUE,FALSE,$0,FALSE,FALSE,0%,TRUE,$100.00,$0,$0,24 Hours,Internet BPay,,$0,$330.00,$0,$0,$0,$535.00,
Aussie,Aussie Select Basic Variable (LVR 80.01% - 90%) $100k-$349k (Investment),https://www.infochoice.com.au/home-loans/aussie/residential-mortgage-group-pty-ltd-aussie-select-basic-variable-38942,VARIABLE,4.29,38942,4.3,0,0,0,Basic,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$100,000.00","$349,999.00",TRUE,FALSE,$0,FALSE,FALSE,0%,TRUE,$100.00,$0,$0,24 Hours,Internet Phone BPay,,$0,$330.00,$0,$0,$0,$535.00,
Aussie,Aussie Select Basic Variable (LVR 80.01% - 90%) $100k-$349k,https://www.infochoice.com.au/home-loans/aussie/residential-mortgage-group-pty-ltd-aussie-select-basic-variable-k-k-23774,VARIABLE,3.69,23774,3.7,0,0,0,Basic,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$100,000.00","$349,999.00",FALSE,FALSE,$0,FALSE,FALSE,0%,TRUE,$100.00,$0,$0,24 Hours,Internet Phone BPay,,$0,$330.00,$0,$0,$0,$535.00,
Aussie,Aussie Select Basic Variable Interest Only (LVR 80.01% - 90%) $500k-$999k (Investment),https://www.infochoice.com.au/home-loans/aussie/residential-mortgage-group-pty-ltd--aussie-select-basic-variable-interest-only-52613,VARIABLE,4.74,52613,4.75,0,0,0,Basic,ResidentialProperty,Investors,Interest Only,Weekly Fortnightly Monthly,,10,30,"$500,000.00","$999,999.00",TRUE,FALSE,$0,FALSE,FALSE,0%,TRUE,$100.00,$0,$0,,,,$0,$330.00,$0,$0,$0,$535.00,
Aussie,Aussie Select Basic Variable Interest Only (LVR 80.01% - 90%) $350k-$499k (Investment),https://www.infochoice.com.au/home-loans/aussie/residential-mortgage-group-pty-ltd--aussie-select-basic-variable-interest-only-52612,VARIABLE,4.74,52612,4.75,0,0,0,Basic,ResidentialProperty,Investors,Interest Only,Weekly Fortnightly Monthly,,10,30,"$350,000.00","$499,999.00",TRUE,FALSE,$0,FALSE,FALSE,0%,TRUE,$100.00,$0,$0,,,,$0,$330.00,$0,$0,$0,$535.00,
Aussie,Aussie Select Basic Variable Interest Only (LVR 80.01% - 90%) $1Mil+ (Investment),https://www.infochoice.com.au/home-loans/aussie/residential-mortgage-group-pty-ltd--aussie-select-basic-variable-interest-only-52614,VARIABLE,4.74,52614,4.75,0,0,0,Basic,ResidentialProperty,Investors,Interest Only,Weekly Fortnightly Monthly,,10,30,"$1,000,000.00","$5,000,000.00",TRUE,FALSE,$0,FALSE,FALSE,0%,TRUE,$100.00,$0,$0,,,,$0,$330.00,$0,$0,$0,$535.00,
Aussie,Aussie Select Basic Variable Interest Only (LVR 80.01% - 90%) $100-$349k (Investment),https://www.infochoice.com.au/home-loans/aussie/residential-mortgage-group-pty-ltd--aussie-select-basic-variable-interest-only-52611,VARIABLE,4.74,52611,4.75,0,0,0,Basic,ResidentialProperty,Investors,Interest Only,Weekly Fortnightly Monthly,,10,30,"$100,000.00","$349,999.00",TRUE,FALSE,$0,FALSE,FALSE,0%,TRUE,$100.00,$0,$0,,,,$0,$330.00,$0,$0,$0,$535.00,
Aussie,Aussie Select Line of Credit (LVR 80.01% - 90%) $500k-$999k (Investment),https://www.infochoice.com.au/home-loans/aussie/residential-mortgage-group-pty-ltd-aussie-select-line-of-credit-38972,VARIABLE,4.74,38972,,0,0,0,HomeEquity,ResidentialProperty,Investors,Principal & Interest  Interest Only,Weekly Fortnightly Monthly,,10,30,"$500,000.00","$999,999.00",TRUE,FALSE,$0,FALSE,FALSE,0%,TRUE,$100.00,$0,$0,24 Hours, Internet Phone BPay,,$0,$330.00,$0,$0,$15.00,$535.00,
Aussie,Aussie Select Line of Credit (LVR 80.01% - 90%) $500k-$999k,https://www.infochoice.com.au/home-loans/aussie/residential-mortgage-group-pty-ltd-aussie-select-line-of-credit-k-k-35943,VARIABLE,4.24,35943,,0,0,0,HomeEquity,ResidentialProperty,Owner Occupiers,Principal & Interest  Interest Only,Weekly Fortnightly Monthly,,10,30,"$500,000.00","$999,999.00",TRUE,FALSE,$0,FALSE,FALSE,0%,TRUE,$100.00,$0,$0,24 Hours,Internet Phone BPay,,$0,$330.00,$0,$0,$15.00,$535.00,
Aussie,Aussie Select Line of Credit (LVR 80.01% - 90%) $350k-$499k (Investment),https://www.infochoice.com.au/home-loans/aussie/residential-mortgage-group-pty-ltd-aussie-select-line-of-credit-38970,VARIABLE,4.74,38970,,0,0,0,HomeEquity,ResidentialProperty,Investors,Principal & Interest  Interest Only,Weekly Fortnightly Monthly,,10,30,"$350,000.00","$499,999.00",TRUE,FALSE,$0,FALSE,FALSE,0%,TRUE,$100.00,$0,$0,24 Hours,Internet Phone BPay,,$0,$330.00,$0,$0,$15.00,$535.00,
Aussie,Aussie Select Line of Credit (LVR 80.01% - 90%) $350k-$499k,https://www.infochoice.com.au/home-loans/aussie/residential-mortgage-group-pty-ltd-aussie-select-line-of-credit-k-k-35942,VARIABLE,4.24,35942,,0,0,0,HomeEquity,ResidentialProperty,Owner Occupiers,Principal & Interest  Interest Only,Weekly Fortnightly Monthly,,10,30,"$350,000.00","$499,999.00",TRUE,FALSE,$0,FALSE,FALSE,0%,TRUE,$100.00,$0,$0,24 Hours,Internet Phone BPay,,$0,$330.00,$0,$0,$15.00,$535.00,
Aussie,Aussie Select Line of Credit (LVR 80.01% - 90%) $1Mil+ (Investment),https://www.infochoice.com.au/home-loans/aussie/residential-mortgage-group-pty-ltd-aussie-select-line-of-credit-38968,VARIABLE,4.74,38968,,0,0,0,HomeEquity,ResidentialProperty,Investors,Principal & Interest  Interest Only,Weekly Fortnightly Monthly,,10,30,"$1,000,000.00","$5,000,000.00",TRUE,FALSE,$0,FALSE,FALSE,0%,TRUE,$100.00,$0,$0,24 Hours, Internet Phone BPay,,$0,$330.00,$0,$0,$15.00,$535.00,
Aussie,Aussie Select Line of Credit (LVR 80.01% - 90%) $1Mil+,https://www.infochoice.com.au/home-loans/aussie/residential-mortgage-group-pty-ltd-aussie-select-line-of-credit-mil-35944,VARIABLE,4.24,35944,,0,0,0,HomeEquity,ResidentialProperty,Owner Occupiers,Principal & Interest  Interest Only,Weekly Fortnightly Monthly,,10,30,"$1,000,000.00","$5,000,000.00",TRUE,FALSE,$0,FALSE,FALSE,0%,TRUE,$100.00,$0,$0,24 Hours,Internet Phone BPay,,$0,$330.00,$0,$0,$15.00,$535.00,
Aussie,Aussie Select Line of Credit (LVR 80.01% - 90%) $100k-$349k (Investment),https://www.infochoice.com.au/home-loans/aussie/residential-mortgage-group-pty-ltd-aussie-select-line-of-credit-38966,VARIABLE,4.74,38966,,0,0,0,HomeEquity,ResidentialProperty,Investors,Principal & Interest  Interest Only,Weekly Fortnightly Monthly,,10,30,"$100,000.00","$349,999.00",TRUE,FALSE,$0,FALSE,FALSE,0%,TRUE,$100.00,$0,$0,24 Hours, Internet Phone BPay,,$0,$330.00,$0,$0,$15.00,$535.00,
Aussie,Aussie Select Line of Credit (LVR 80.01% - 90%) $100k-$349k,https://www.infochoice.com.au/home-loans/aussie/residential-mortgage-group-pty-ltd-aussie-select-line-of-credit-k-k-35941,VARIABLE,4.24,35941,,0,0,0,HomeEquity,ResidentialProperty,Owner Occupiers,Principal & Interest  Interest Only,Weekly Fortnightly Monthly,,10,30,"$100,000.00","$349,999.00",TRUE,FALSE,$0,FALSE,FALSE,0%,TRUE,$100.00,$0,$0,24 Hours,Internet Phone BPay,,$0,$330.00,$0,$0,$15.00,$535.00,
Aussie,Aussie Select Standard Variable (LVR 70.01% - 80%) $500k-$999k (Investment),https://www.infochoice.com.au/home-loans/aussie/residential-mortgage-group-pty-ltd-aussie-select-standard-variable-38989,VARIABLE,4.19,38989,4.38,0,0,0,Variable,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$500,000.00","$999,999.00",TRUE,FALSE,$0,FALSE,FALSE,0%,TRUE,$100.00,$0,$0,24 Hours,Internet Phone BPay,,$0,$363.00,$0,$0,$15.00,$535.00,
Aussie,Aussie Select Standard Variable (LVR 70.01% - 80%) $500k-$999k,https://www.infochoice.com.au/home-loans/aussie/residential-mortgage-group-pty-ltd-aussie-select-standard-variable-k-k-35922,VARIABLE,3.69,35922,3.89,0,0,0,Variable,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$500,000.00","$999,999.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,TRUE,$100.00,$0,$0,24 Hours,Internet Phone BPay,,$0,$330.00,$0,$0,$15.00,$535.00,
Aussie,Aussie Select Standard Variable (LVR 70.01% - 80%) $350k-$499k (Investment),https://www.infochoice.com.au/home-loans/aussie/residential-mortgage-group-pty-ltd-aussie-select-standard-variable-38979,VARIABLE,4.19,38979,4.38,0,0,0,Variable,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$350,000.00","$499,999.00",TRUE,FALSE,$0,FALSE,FALSE,0%,TRUE,$100.00,$0,$0,24 Hours, Internet Phone BPay,,$0,$330.00,$0,$0,$15.00,$535.00,
Aussie,Aussie Select Standard Variable (LVR 70.01% - 80%) $350k-$499k,https://www.infochoice.com.au/home-loans/aussie/residential-mortgage-group-pty-ltd-aussie-select-standard-variable-k-k-23778,VARIABLE,3.69,23778,3.89,0,0,0,Variable,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$350,000.00","$499,999.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,TRUE,$100.00,$0,$0,24 Hours,Internet Phone BPay,,$0,$330.00,$0,$0,$15.00,$535.00,
Aussie,Aussie Select Standard Variable (LVR 70.01% - 80%) $1Mil+ (Investment),https://www.infochoice.com.au/home-loans/aussie/residential-mortgage-group-pty-ltd-aussie-select-standard-variable-38987,VARIABLE,4.19,38987,4.38,0,0,0,Variable,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$1,000,000.00","$5,000,000.00",TRUE,FALSE,$0,FALSE,FALSE,0%,TRUE,$100.00,$0,$0,24 Hours,Internet Phone BPay,,$0,$330.00,$0,$0,$15.00,$535.00,
Aussie,Aussie Select Standard Variable (LVR 70.01% - 80%) $1Mil+,https://www.infochoice.com.au/home-loans/aussie/residential-mortgage-group-pty-ltd-aussie-select-standard-variable-mil-35925,VARIABLE,3.69,35925,3.89,0,0,0,Variable,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$1,000,000.00","$5,000,000.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,TRUE,$100.00,$0,$0,24 Hours,Internet Phone BPay,,$0,$330.00,$0,$0,$15.00,$535.00,
Aussie,Aussie Select Standard Variable (LVR 70.01% - 80%) $100k-$349k (Investment),https://www.infochoice.com.au/home-loans/aussie/residential-mortgage-group-pty-ltd-aussie-select-standard-variable-38975,VARIABLE,4.19,38975,4.38,0,0,0,Variable,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$100,000.00","$349,999.00",TRUE,FALSE,$0,FALSE,FALSE,0%,TRUE,$100.00,$0,$0,24 Hours,Internet Phone BPay,,$0,$330.00,$0,$0,$15.00,$535.00,
Aussie,Aussie Select Standard Variable (LVR 70.01% - 80%) $100k-$349k,https://www.infochoice.com.au/home-loans/aussie/residential-mortgage-group-pty-ltd-aussie-select-standard-variable-k-k-23775,VARIABLE,3.69,23775,3.89,0,0,0,Variable,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$100,000.00","$349,999.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,TRUE,$100.00,$0,$0,24 Hours,Internet Phone BPay,,$0,$363.00,$0,$0,$15.00,$535.00,
Aussie,Aussie Select Standard Variable (LVR 80.01% - 90%) $500k-$999k (Investment),https://www.infochoice.com.au/home-loans/aussie/residential-mortgage-group-pty-ltd-aussie-select-standard-variable-38997,VARIABLE,4.29,38997,4.48,0,0,0,Variable,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$500,000.00","$999,999.00",TRUE,FALSE,$0,FALSE,FALSE,0%,TRUE,$100.00,$0,$0,24 Hours,Internet Phone BPay,,$0,$330.00,$0,$0,$15.00,$535.00,
Aussie,Aussie Select Standard Variable (LVR 80.01% -90%) $500k-$999k,https://www.infochoice.com.au/home-loans/aussie/residential-mortgage-group-pty-ltd-aussie-select-standard-variable-k-k-35923,VARIABLE,3.69,35923,3.89,0,0,0,Variable,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$500,000.00","$999,999.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,TRUE,$100.00,$0,$0,24 Hours,Internet Phone BPay,,$0,$330.00,$0,$0,$15.00,$535.00,
Aussie,Aussie Select Standard Variable (LVR 80.01% -90%) $350k-$499k (Investment),https://www.infochoice.com.au/home-loans/aussie/residential-mortgage-group-pty-ltd-aussie-select-standard-variable-38985,VARIABLE,4.29,38985,4.48,0,0,0,Variable,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$350,000.00","$499,999.00",TRUE,FALSE,$0,FALSE,FALSE,0%,TRUE,$100.00,$0,$0,24 Hours,Internet Phone BPay,,$0,$330.00,$0,$0,$15.00,$535.00,
Aussie,Aussie Select Standard Variable (LVR 80.01% -90%) $350k-$499k,https://www.infochoice.com.au/home-loans/aussie/residential-mortgage-group-pty-ltd-aussie-select-standard-variable-k-k-23779,VARIABLE,3.69,23779,3.89,0,0,0,Variable,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$350,000.00","$499,999.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,TRUE,$100.00,$0,$0,24 Hours,Internet Phone BPay,,$0,$363.00,$0,$0,$15.00,$535.00,
Aussie,Aussie Select Standard Variable (LVR 80.01% -90%) $1Mil+ (Investment),https://www.infochoice.com.au/home-loans/aussie/residential-mortgage-group-pty-ltd-aussie-select-standard-variable-38995,VARIABLE,4.29,38995,4.48,0,0,0,Variable,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$1,000,000.00","$5,000,000.00",TRUE,FALSE,$0,FALSE,FALSE,0%,TRUE,$100.00,$0,$0,24 Hours,Internet Phone BPay,,$0,$330.00,$0,$0,$15.00,$535.00,
Aussie,Aussie Select Standard Variable (LVR 80.01% -90%) $1Mil+,https://www.infochoice.com.au/home-loans/aussie/residential-mortgage-group-pty-ltd-aussie-select-standard-variable-mil-35926,VARIABLE,3.69,35926,3.89,0,0,0,Variable,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$1,000,000.00","$5,000,000.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,TRUE,$100.00,$0,$0,24 Hours,Internet Phone BPay,,$0,$330.00,$0,$0,$15.00,$535.00,
Aussie,Aussie Select Standard Variable (LVR 80.01% -90%) $100k-$349k (Investment),https://www.infochoice.com.au/home-loans/aussie/residential-mortgage-group-pty-ltd-aussie-select-standard-variable-38983,VARIABLE,4.29,38983,4.48,0,0,0,Variable,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$100,000.00","$349,999.00",TRUE,FALSE,$0,FALSE,FALSE,0%,TRUE,$100.00,$0,$0,24 Hours,Internet Phone BPay,,$0,$330.00,$0,$0,$15.00,$535.00,
Aussie,Aussie Select Standard Variable (LVR 80.01% -90%) $100k-$349k,https://www.infochoice.com.au/home-loans/aussie/residential-mortgage-group-pty-ltd-aussie-select-standard-variable-k-k-23771,VARIABLE,3.69,23771,3.89,0,0,0,Variable,ResidentialProperty,Owner Occupiers,Principal & Interest,Weekly Fortnightly Monthly,,10,30,"$100,000.00","$349,999.00",TRUE,TRUE,$300.00,FALSE,FALSE,0%,TRUE,$100.00,$0,$0,24 Hours,Internet Phone BPay,,$0,$330.00,$0,$0,$15.00,$535.00,
Aussie,Aussie Select Standard Variable Interest Only (LVR 80.01% - 90%) $500k-$999k (Investment),https://www.infochoice.com.au/home-loans/aussie/residential-mortgage-group-pty-ltd--aussie-select-standard-variable-interest-only-52617,VARIABLE,4.74,52617,4.92,0,0,0,Variable,ResidentialProperty,Investors,Interest Only,Weekly Fortnightly Monthly,,10,30,"$500,000.00","$999,999.00",TRUE,FALSE,$0,FALSE,FALSE,0%,TRUE,$100.00,$0,$0,,,,$0,$330.00,$0,$0,$15.00,$535.00,
Aussie,Aussie Select Standard Variable Interest Only (LVR 80.01% - 90%) $350k-$499k (Investment),https://www.infochoice.com.au/home-loans/aussie/residential-mortgage-group-pty-ltd--aussie-select-standard-variable-interest-only-52616,VARIABLE,4.74,52616,4.92,0,0,0,Variable,ResidentialProperty,Investors,Interest Only,Weekly Fortnightly Monthly,,10,30,"$350,000.00","$499,999.00",TRUE,FALSE,$0,FALSE,FALSE,0%,TRUE,$100.00,$0,$0,,,,$0,$330.00,$0,$0,$15.00,$535.00,
Aussie,Aussie Select Standard Variable Interest Only (LVR 80.01% - 90%) $1Mil+ (Investment),https://www.infochoice.com.au/home-loans/aussie/residential-mortgage-group-pty-ltd--aussie-select-standard-variable-interest-only-52618,VARIABLE,4.74,52618,4.92,0,0,0,Variable,ResidentialProperty,Investors,Interest Only,Weekly Fortnightly Monthly,,10,30,"$1,000,000.00","$5,000,000.00",TRUE,FALSE,$0,FALSE,FALSE,0%,TRUE,$100.00,$0,$0,,,,$0,$330.00,$0,$0,$15.00,$535.00,
Aussie,Aussie Select Standard Variable Interest Only (LVR 80.01% - 90%) $100-$349k (Investment),https://www.infochoice.com.au/home-loans/aussie/residential-mortgage-group-pty-ltd--aussie-select-standard-variable-interest-only-52615,VARIABLE,4.74,52615,4.92,0,0,0,Variable,ResidentialProperty,Investors,Interest Only,Weekly Fortnightly Monthly,,10,30,"$100,000.00","$349,999.00",TRUE,FALSE,$0,FALSE,FALSE,0%,TRUE,$100.00,$0,$0,,,,$0,$330.00,$0,$0,$15.00,$535.00,
Australian Military Bank,Australian Military Bank Home Equity Overdraft Loan,https://www.infochoice.com.au/home-loans/australian-military-bank/australian-military-bank-home-equity-overdraft-loan-27145,VARIABLE,5.49,27145,5.49,0,0,0,HomeEquity,ResidentialProperty,Owner Occupiers Investors,Principal & Interest,Weekly Fortnightly Monthly,,5,30,"$50,000.00","$2,500,000.00",TRUE,TRUE,$250.00,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$500.00,$242.00,$0,$25.00,$5.00,$300.00,
Australian Military Bank,Fixed Rate Home Loan,https://www.infochoice.com.au/home-loans/australian-military-bank/fixed-rate-home-loan-31388,FIXED,4.33%,31388,5.17%,2 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Principal & Interest  Interest Only,Weekly Fortnightly Monthly,,2,30,"$150,000.00","$5,000,000.00",FALSE,TRUE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$500.00,$242.00,$0,$25.00,$0,$300.00,
Australian Military Bank,Fixed Rate Home Loan,https://www.infochoice.com.au/home-loans/australian-military-bank/fixed-rate-home-loan-31388,FIXED,4.44%,31388,5.12%,3 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Principal & Interest  Interest Only,Weekly Fortnightly Monthly,,2,30,"$150,000.00","$5,000,000.00",FALSE,TRUE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$500.00,$242.00,$0,$25.00,$0,$300.00,
Australian Military Bank,Fixed Rate Home Loan,https://www.infochoice.com.au/home-loans/australian-military-bank/fixed-rate-home-loan-31388,FIXED,4.99%,31388,5.22%,5 Year,0,0,Fixed,ResidentialProperty,Owner Occupiers,Principal & Interest  Interest Only,Weekly Fortnightly Monthly,,2,30,"$150,000.00","$5,000,000.00",FALSE,TRUE,$0,FALSE,FALSE,0%,FALSE,$0,$0,$0,,,,$500.00,$242.00,$0,$25.00,$0,$300.00,
Australian Military Bank,DHA Investment Loan PI,https://www.infochoice.com.au/home-loans/australian-military-bank/dha-investment-loan-pi-34421,VARIABLE,5.2,34421,5.35,0,0,0,Variable,ResidentialProperty,Investors,Principal & Interest,Weekly Fortnightly Monthly,,1,30,"$150,000.00","$5,000,000.00",TRUE,FALSE,$0,TRUE,TRUE,0%,TRUE,$0,$0,$0,,,,$500.00,$242.00,$0,$25.00,$0,$300.00,
Australian Military Bank,DHA Investment Loan IO,https://www.infochoice.com.au/home-loans/australian-military-bank/dha-investment-loan-io-49852,VARIABLE,5.5,49852,5.65,0,0,0,Variable,ResidentialProperty,Investors,Interest Only,Weekly Fortnightly Monthly,,1,30,"$150,000.00","$5,000,000.00",TRUE,FALSE,$0,TRUE,TRUE,0%,TRUE,$0,$0,$0,,,,$500.00,$242.00,$0,$25.00,$0,$300.00,
