firstdayeachmonth,is monetised,Annualised Monthly Ongoing Fee,Average Annual Fee,Rates Owner-occupied,Company Name + Variation Name,Loan 350k 5% Deposit,Loan 350k 10% Deposit,Loan 350k 30% Deposit ,Loan 350k 20% Deposit,LVR 05% Deposit,LVR 10% Deposit,LVR 30% Deposit,Loan Deposit Parameters,Rates Investor,Rate at 300k,LVR 20% Deposit,Rate at 500k,Rate at 350k,Rate at 750k,allowssplitloan,annualfees,applicationfee,applicationfees,collectiondate,companyname,comparisonrate,dischargefee,extrarepaymentsallowed,extrarepaymentsvalue,familyname,fixmonth,gotositeenabled,gotositeurl,hasfortnightlyrepayments,hasinterestonly,hasintroductoryrate,hasinvestmentpurpose,hasmonthlyrepayments,hasoffsetaccount,hasowneroccupiedpurpose,hasprincipalandinterest,hasredrawfacility,hasrepayholiday,hasweeklyrepayments,homeloantype,introductoryrate,introductoryterm,legalfee,maxloanterm,maxlvr,maxtotalloanamount,minloanterm,minlvr,minredrawamount,mintotalloanamount,monthlyfees,rate,revertrate,settlementfee,upfrontfee,valuationfee,variationname,variationuuid
False,0,,,3.79,Westpac - Premier Package Fixed Options Home Loan (Principal and Interest) (New Customer) 2 Years,3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79,,3.79,3.79,3.79,3.79,3.79,True,395,0,0,2/04/2018,Westpac,4.86,350,True,30000,Premier Package Loans,24,False,,True,False,False,False,True,False,True,True,True,True,True,FIXED,0,0,0,30,95,,1,,,150000,0,3.79,4.64,0,0,0,Premier Package Fixed Options Home Loan (Principal and Interest) (New Customer) 2 Years,9e17e524-7fbb-402f-bacd-7dbc10c25170
False,0,,,4.09,Westpac - Premier Package Fixed Options Home Loan (Interest Only) (New Customer) 2 Years ,,,4.09,4.09,,,4.09,4.09,,4.09,4.09,4.09,4.09,4.09,True,395,0,0,2/04/2018,Westpac,5.38,350,True,30000,AFG Edge Loan,24,False,,False,True,False,False,True,False,True,False,True,True,False,FIXED,0,0,0,30,80,,1,,,150000,0,4.09,5.23,0,0,0,Premier Package Fixed Options Home Loan (Interest Only) (New Customer) 2 Years ,0c0c4505-7110-4306-8476-61712775e2f7
False,0,,,,Westpac - Premier Package Fixed Rate Investment Loan (Interest Only) (New Customer) 2 Years,,,4.09,4.09,,,4.09,4.09,4.09,4.09,4.09,4.09,4.09,4.09,True,395,0,0,2/04/2018,Westpac,5.75,350,True,30000,Premier Package Loans,24,False,,False,True,False,True,True,False,False,False,True,True,False,FIXED,0,0,0,30,80,,1,,,150000,0,4.09,5.7,0,0,0,Premier Package Fixed Rate Investment Loan (Interest Only) (New Customer) 2 Years,30271f50-3737-45fc-9f9c-ab9cc230f571
False,0,,,,FCCS Credit Union - Mutual Investment Loan (Principal and Interest) (LVR < 80%),,,4.49,4.49,,,4.49,4.49,4.49,4.49,4.49,4.49,4.49,4.49,False,0,750,750,2/04/2018,FCCS Credit Union,4.51,250,True,0,Mutual Home Loan,,False,,True,False,False,True,True,False,False,True,False,False,True,VARIABLE,0,0,0,30,80,,1,,,,0,4.49,4.49,0,750,0,Mutual Investment Loan (Principal and Interest) (LVR < 80%),777f3e3e-486b-4f5c-8a2f-0eaafe2481fc
False,0,,,,FCCS Credit Union - Mutual Investment Loan (Interest Only) (LVR < 80%),,,4.79,4.79,,,4.79,4.79,4.79,4.79,4.79,4.79,4.79,4.79,False,0,750,750,2/04/2018,FCCS Credit Union,4.81,250,True,0,Mutual Home Loan,,False,,True,True,False,True,True,False,False,False,False,False,True,VARIABLE,0,0,0,30,80,,1,,,,0,4.79,4.79,0,750,0,Mutual Investment Loan (Interest Only) (LVR < 80%),a93acc6d-6c33-4c0d-8a19-ffcd31b5c14f
False,0,,,4.49,State Custodians - Fixed Rate Home Loan (Interest Only) 2 Years,,,4.49,4.49,,,4.49,4.49,,4.49,4.49,4.49,4.49,4.49,False,0,0,0,2/04/2018,State Custodians,4.15,300,False,0,Low Rate Home Loan,24,False,,True,True,False,False,True,False,True,False,False,False,True,FIXED,0,0,0,45,80,2000000,0,,,,0,4.49,3.79,0,286,286,Fixed Rate Home Loan (Interest Only) 2 Years,878a93f3-5c29-4911-b58c-450d034f63a8
False,0,,,4.84,State Custodians - Fixed Rate Home Loan (Interest Only) 4 Years,,,4.84,4.84,,,4.84,4.84,,4.84,4.84,4.84,4.84,4.84,False,0,0,0,2/04/2018,State Custodians,4.34,300,False,0,Low Rate Home Loan,48,False,,True,True,False,False,True,False,True,False,False,False,True,FIXED,0,0,0,45,80,2000000,0,,,,0,4.84,3.79,0,286,286,Fixed Rate Home Loan (Interest Only) 4 Years,e20ddf00-b2e5-4f10-b454-81c35b153240
False,0,,,,State Custodians - Fixed Rate Investment Loan (Interest Only) 3 Years,,,5.04,5.04,,,5.04,5.04,5.04,5.04,5.04,5.04,5.04,5.04,False,0,0,0,2/04/2018,State Custodians,4.59,300,False,0,Low Rate Home Loan,36,False,,True,True,False,True,True,False,False,False,False,False,True,FIXED,0,0,0,45,80,2000000,0,,,,0,5.04,4.04,0,286,286,Fixed Rate Investment Loan (Interest Only) 3 Years,fc6f158b-355f-4f93-8bb6-e8161e9add58
False,0,,,,State Custodians - Fixed Rate Investment Loan (Interest Only) 1 Year,,,4.69,4.69,,,4.69,4.69,4.69,4.69,4.69,4.69,4.69,4.69,False,0,0,0,2/04/2018,State Custodians,4.45,300,False,0,Low Rate Home Loan,12,False,,True,True,False,True,True,False,False,False,False,False,True,FIXED,0,0,0,45,80,2000000,0,,,,0,4.69,4.04,0,286,286,Fixed Rate Investment Loan (Interest Only) 1 Year,dcc39309-c343-4875-b5f6-57ba85bf8042
False,0,,,,State Custodians - Fixed Rate Investment Loan (Interest Only) 5 Years,,,5.29,5.29,,,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,False,0,0,0,2/04/2018,State Custodians,4.8,300,False,0,Low Rate Home Loan,60,False,,True,True,False,True,True,False,False,False,False,False,True,FIXED,0,0,0,45,80,2000000,0,,,,0,5.29,4.04,0,286,286,Fixed Rate Investment Loan (Interest Only) 5 Years,ff99dcde-ba3d-4598-95d4-687d396e53c1
False,0,,,4.80,Credit Union SA - Discounted Variable Rate Home Loan (Interest Only),4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,,4.8,4.8,4.8,4.8,4.8,True,0,0,0,2/04/2018,Credit Union SA,4.82,350,True,0,Discounted Variable Loans,,False,,True,True,False,False,True,False,True,False,True,False,True,VARIABLE,0,0,0,30,97,,1,,500,20000,0,4.80,4.8,150,150,0,Discounted Variable Rate Home Loan (Interest Only),41ad5e07-22f4-4968-9de6-3115ce64f1c7
False,0,,,,Credit Union SA - Variable Investment Loan Package Special (Interest Only),,,4.6,4.6,,,4.6,4.6,4.60,4.6,4.6,4.6,4.6,4.6,True,395,0,0,2/04/2018,Credit Union SA,4.98,350,True,0,Variable Loans,,False,,True,True,False,True,True,True,False,False,True,False,True,VARIABLE,0,0,0,30,80,,1,,500,150000,0,4.60,4.6,0,0,0,Variable Investment Loan Package Special (Interest Only),a71523f4-c5a5-438a-8001-4dc3701b0fa3
False,0,,,4.60,Credit Union SA - Variable Home Loan Package (Interest Only) ($150k+),4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,,4.6,4.6,4.6,4.6,4.6,True,395,0,0,2/04/2018,Credit Union SA,4.98,350,True,0,Variable Loans,,False,,True,True,False,False,True,True,True,False,True,False,True,VARIABLE,0,0,0,30,97,,1,,500,150000,0,4.60,4.6,0,0,0,Variable Home Loan Package (Interest Only) ($150k+),ddc8d99a-4e17-4b0c-9fcc-36e369dc2b3c
False,0,,,,Credit Union SA - Fixed Investment Loan Package (Interest Only) 3 Years,4.64,4.64,4.64,4.64,4.64,4.64,4.64,4.64,4.64,4.64,4.64,4.64,4.64,4.64,True,395,0,0,2/04/2018,Credit Union SA,5.31,350,True,10000,Fixed Rate Loans,36,False,,True,True,False,True,True,False,False,False,True,False,True,FIXED,0,0,0,30,97,,1,,500,150000,0,4.64,5.05,0,0,0,Fixed Investment Loan Package (Interest Only) 3 Years,98bdaad6-40bd-4b0d-b132-e56e4af778c7
False,0,,,,Credit Union SA - Fixed Rate Investment Loan 3 Years (Interest Only),4.84,4.84,4.84,4.84,4.84,4.84,4.84,4.84,4.84,4.84,4.84,4.84,4.84,4.84,True,0,600,600,2/04/2018,Credit Union SA,5.69,350,True,10000,Fixed Rate Loans,36,False,,True,True,False,True,True,False,False,False,True,False,True,FIXED,0,0,0,30,97,,1,,500,20000,0,4.84,5.94,150,750,0,Fixed Rate Investment Loan 3 Years (Interest Only),2c4bf004-6d83-4e1b-a7c7-ba70af3c402f
False,0,,,,Credit Union SA - Fixed Rate Investment Loan (Interest Only) 1 Year,5.04,5.04,5.04,5.04,5.04,5.04,5.04,5.04,5.04,5.04,5.04,5.04,5.04,5.04,True,0,600,600,2/04/2018,Credit Union SA,5.91,350,True,10000,Fixed Rate Loans,12,False,,True,True,False,True,True,False,False,False,True,False,True,FIXED,0,0,0,30,97,,1,,500,20000,0,5.04,5.94,150,750,0,Fixed Rate Investment Loan (Interest Only) 1 Year,81ba6abc-4c38-49b8-be49-fa0858ad8f30
False,0,,,5.55,Credit Union SA - Variable Rate Home Loan (Interest Only),5.55,5.55,5.55,5.55,5.55,5.55,5.55,5.55,,5.55,5.55,5.55,5.55,5.55,True,0,600,600,2/04/2018,Credit Union SA,5.61,350,True,0,Variable Loans,,False,,True,True,False,False,True,True,True,False,True,False,True,VARIABLE,0,0,0,30,97,2000000,1,,500,20000,0,5.55,5.55,150,750,0,Variable Rate Home Loan (Interest Only),a9b579c0-1c01-4722-a096-94cfa8a6a058
False,0,,,4.39,Credit Union SA - Fixed Home Loan Package 2 Years (Interest Only),4.39,4.39,4.39,4.39,4.39,4.39,4.39,4.39,,4.39,4.39,4.39,4.39,4.39,True,395,0,0,2/04/2018,Credit Union SA,4.94,350,True,10000,Fixed Rate Loans,24,False,,True,True,False,False,True,False,True,False,True,False,True,FIXED,0,0,0,30,97,,1,,500,150000,0,4.39,4.6,0,0,0,Fixed Home Loan Package 2 Years (Interest Only),b9096004-69d0-43f8-a7f5-e0034159505f
False,0,,,4.59,Credit Union SA - Fixed Rate Home Loan 2 Years (Interest Only),4.59,4.59,4.59,4.59,4.59,4.59,4.59,4.59,,4.59,4.59,4.59,4.59,4.59,True,0,600,600,2/04/2018,Credit Union SA,5.42,350,True,10000,Fixed Rate Loans,24,False,,True,True,False,False,True,False,True,False,True,False,True,FIXED,0,0,0,30,97,,1,,500,20000,0,4.59,5.55,150,750,0,Fixed Rate Home Loan 2 Years (Interest Only),d662d922-8beb-4ed5-b056-9547faf173de
False,0,,,4.79,Credit Union SA - Fixed Rate Home Loan 1 Year (Interest Only),4.79,4.79,4.79,4.79,4.79,4.79,4.79,4.79,,4.79,4.79,4.79,4.79,4.79,True,0,600,600,2/04/2018,Credit Union SA,5.55,350,True,10000,Fixed Rate Loans,12,False,,True,True,False,False,True,False,True,False,True,False,True,FIXED,0,0,0,30,97,,1,,500,20000,0,4.79,5.55,150,750,0,Fixed Rate Home Loan 1 Year (Interest Only),820746b4-ab55-4e84-ae9a-2d3924c4febe
False,0,,,,"Summerland Credit Union - Premium Investment Loan ($150k-$250k, LVR < 80%) ",,,,,,,4.79,,4.79,,4.79,,,,False,380,800,800,2/04/2018,Summerland Credit Union,5.18,250,True,0,Premium Investment Loan,,False,,True,True,False,True,True,True,False,True,True,False,True,VARIABLE,0,0,0,30,80,249999,1,,,150000,0,4.79,4.79,0,800,0,"Premium Investment Loan ($150k-$250k, LVR < 80%) ",77235818-f134-43e7-ab32-77552247ad45
False,0,,,,"Summerland Credit Union - Premium Investment Loan ($250k+, LVR < 80%) ",,,4.59,4.59,,,4.59,4.59,4.59,4.59,4.59,4.59,4.59,4.59,False,380,800,800,2/04/2018,Summerland Credit Union,4.98,250,True,0,Premium Home Loan,,False,,True,False,False,True,True,True,False,True,True,False,True,VARIABLE,0,0,0,30,80,3000000,1,,,250000,0,4.59,4.59,0,800,0,"Premium Investment Loan ($250k+, LVR < 80%) ",eb5aa646-c7d2-445d-862a-c83173a517be
False,0,96,48,,"Summerland Credit Union - Offset Investment Loan ($150k-$250k, LVR < 80%) ",,,,,,,4.86,,4.86,,4.86,,,,False,0,800,800,2/04/2018,Summerland Credit Union,5,250,True,0,Offset Loan,,False,,True,False,False,True,True,True,False,True,True,False,True,VARIABLE,0,0,0,30,80,249999,1,,,150000,8,4.86,4.86,0,800,0,"Offset Investment Loan ($150k-$250k, LVR < 80%) ",37ba36ae-a6c1-4917-b33e-43b3720b4cc7
False,0,96,48,,"Summerland Credit Union - Offset Investment Loan ($150k-$250k, LVR 80%-95%) ",,,,,5.26,5.26,,,5.26,,5.26,,,,False,0,800,800,2/04/2018,Summerland Credit Union,6,250,True,0,Offset Loan,,False,,True,False,False,True,True,True,False,True,True,False,True,VARIABLE,0,0,0,30,95,249999,1,80,,150000,8,5.26,5.26,0,800,0,"Offset Investment Loan ($150k-$250k, LVR 80%-95%) ",ea9ce663-667f-4afb-b2ae-7682a7410a64
False,0,,,4.38,UniBank - Fixed Home Loan 2 Years (Interest Only),,,4.38,4.38,,,4.38,4.38,,4.38,4.38,4.38,4.38,4.38,True,0,600,600,2/04/2018,UniBank,5.23,75,True,0,Teachers Fixed Option Loan,24,False,,True,True,False,False,True,True,True,False,False,True,True,FIXED,0,0,0,30,80,5000000,1,,,25000,0,4.38,5.36,150,750,0,Fixed Home Loan 2 Years (Interest Only),554667fc-a520-45f5-ab50-4e85ed06e71a
False,0,,,4.76,UniBank - Fixed Home Loan 4 Years (Interest Only),,,4.76,4.76,,,4.76,4.76,,4.76,4.76,4.76,4.76,4.76,True,0,600,600,2/04/2018,UniBank,5.2,75,True,0,Teachers Fixed Option Loan,48,False,,True,True,False,False,True,True,True,False,False,True,True,FIXED,0,0,0,30,80,5000000,1,,,25000,0,4.76,5.36,150,750,0,Fixed Home Loan 4 Years (Interest Only),70944b1a-0fae-45f8-8124-d5c0d7f9e315
False,0,,,4.50,UniBank - Fixed Home Loan 3 Years (Interest Only),,,4.5,4.5,,,4.5,4.5,,4.5,4.5,4.5,4.5,4.5,True,0,600,600,2/04/2018,UniBank,5.18,75,True,0,Teachers Fixed Option Loan,36,False,,True,True,False,False,True,True,True,False,False,True,True,FIXED,0,0,0,30,80,5000000,1,,,25000,0,4.50,5.36,150,750,0,Fixed Home Loan 3 Years (Interest Only),7fd01511-f7c3-4b76-b183-c061d1d94b8f
False,0,,,,UniBank - Fixed Investment Loan 5 Years (Interest Only),,,5.41,,,,5.41,5.41,5.41,5.41,,5.41,5.41,5.41,True,0,600,600,2/04/2018,UniBank,5.43,75,False,0,Teachers Fixed Option Loan,60,False,,True,True,False,True,True,True,False,False,False,False,True,FIXED,0,0,0,30,70,5000000,1,,,25000,0,5.41,5.36,150,750,0,Fixed Investment Loan 5 Years (Interest Only),4d5d9713-60df-4b18-9f4f-d2600b54c4f9
False,0,,,,UniBank - Fixed Investment Loan 4 Years (Interest Only),,,5.28,,,,5.28,5.28,5.28,5.28,,5.28,5.28,5.28,True,0,600,600,2/04/2018,UniBank,5.38,75,False,0,Teachers Fixed Option Loan,48,False,,True,True,False,True,True,True,False,False,False,False,True,FIXED,0,0,0,30,70,5000000,1,,,25000,0,5.28,5.36,150,750,0,Fixed Investment Loan 4 Years (Interest Only),858f7ef6-e263-4e86-bd1a-a3a7da755426
False,0,,,3.69,Qudos Bank - No Frills Home Loan,,,3.69,3.69,,,3.69,3.69,,3.69,3.69,3.69,3.69,3.69,False,0,0,0,2/04/2018,Qudos Bank,3.69,250,True,0,Variable Rate Loan,,False,,True,False,False,False,True,False,True,True,False,False,True,VARIABLE,0,0,0,30,80,,1,,,150000,0,3.69,3.69,0,0,0,No Frills Home Loan,b05426b0-9cf3-4720-81f4-edc73146f2a8
False,0,120,60,,"Summerland Credit Union - Equity Extra Investment Overdraft ($250k+, LVR 80%-95%)",5.19,5.19,,5.19,5.19,5.19,,,5.19,5.19,5.19,5.19,5.19,5.19,False,0,800,800,2/04/2018,Summerland Credit Union,5.36,250,True,0,Equity Extra Overdraft,,False,,True,True,False,True,True,False,False,False,True,False,True,VARIABLE,0,0,0,30,95,,1,80,,250000,10,5.19,5.19,0,800,0,"Equity Extra Investment Overdraft ($250k+, LVR 80%-95%)",e7f34ccb-8480-443b-ad98-8c20d39823a7
False,0,120,60,,"Summerland Credit Union - Equity Extra Investment Overdraft ($150k-$250k, LVR 80%-95%)",,,,,5.59,5.59,,,5.59,,5.59,,,,False,0,800,800,2/04/2018,Summerland Credit Union,5.76,250,True,0,Equity Extra Overdraft,,False,,True,True,False,True,True,False,False,False,True,False,True,VARIABLE,0,0,0,30,95,249999,1,80,,150000,10,5.59,5.59,0,800,0,"Equity Extra Investment Overdraft ($150k-$250k, LVR 80%-95%)",cce8ec61-627c-4a5d-892e-c02c56861cd7
False,0,,,4.64,Liberty Financial - Liberty Free Home Loan (Interest Only) (LVR 60%-70%),,,4.64,,,,4.64,4.64,,4.64,,4.64,4.64,4.64,True,0,0,0,2/04/2018,Liberty Financial,4.65,395,True,0,Liberty Free Loan,,False,,True,True,False,False,True,True,True,False,True,True,True,VARIABLE,0,0,0,30,70,1000000,10,60,,50000,0,4.64,4.64,0,0,0,Liberty Free Home Loan (Interest Only) (LVR 60%-70%),2bc56cf8-9051-4167-8d38-f34e7f035660
False,0,,,4.54,Liberty Financial - Liberty Free Home Loan (Interest Only) (LVR < 60%),,,,,,,,,,4.54,,4.54,4.54,4.54,True,0,0,0,2/04/2018,Liberty Financial,4.55,395,True,0,Liberty Free Loan,,False,,True,True,False,False,True,True,True,False,True,True,True,VARIABLE,0,0,0,30,60,1500000,10,,,50000,0,4.54,4.54,0,0,0,Liberty Free Home Loan (Interest Only) (LVR < 60%),ac7f658e-e00c-4206-adcf-3193344064b9
False,0,,,,Liberty Financial - Liberty Free Investment Loan (Interest Only) (LVR < 60%),,,,,,,,,4.89,4.89,,4.89,4.89,4.89,True,0,0,0,2/04/2018,Liberty Financial,4.9,395,True,0,Liberty Free Loan,,False,,True,True,False,True,True,True,False,False,True,True,True,VARIABLE,0,0,0,30,60,1500000,10,,,50000,0,4.89,4.89,0,0,0,Liberty Free Investment Loan (Interest Only) (LVR < 60%),bbfd0592-c1c9-4635-9f48-af00f7cac230
False,0,,,,Liberty Financial - Liberty Free Investment Loan (Interest Only) (LVR 80%-95%),6.09,6.09,,6.09,6.09,6.09,,,6.09,6.09,6.09,6.09,6.09,6.09,True,0,0,0,2/04/2018,Liberty Financial,6.1,395,True,0,Liberty Free Loan,,False,,True,True,False,True,True,True,False,False,True,True,True,VARIABLE,0,0,0,30,95,1500000,10,80,,50000,0,6.09,6.09,0,0,0,Liberty Free Investment Loan (Interest Only) (LVR 80%-95%),8811ee4b-d9e3-483e-810a-151085809a97
False,0,120,60,,Auswide Bank - Investment Loan Plus (Interest Only),,,6.1,6.1,,,6.1,6.1,6.10,6.1,6.1,6.1,6.1,6.1,False,0,600,600,2/04/2018,Auswide Bank,6.25,350,True,0,Plus Loan,,False,,True,True,False,True,True,True,False,False,True,True,True,VARIABLE,0,0,0,30,80,3500000,1,,,10000,10,6.10,6.1,0,600,0,Investment Loan Plus (Interest Only),800d9df6-2746-4808-94d3-789ae2103984
False,0,,,,Newcastle Permanent - Real Deal Variable Investment Loan (Interest Only),,,5.4,5.4,,,5.4,5.4,5.40,5.4,5.4,5.4,5.4,5.4,True,0,595,595,2/04/2018,Newcastle Permanent,5.17,250,True,0,Real Deal Loan,,False,,True,True,False,True,True,True,False,False,True,True,True,VARIABLE,0,0,0,30,80,,1,,,50000,0,5.40,5.4,0,595,0,Real Deal Variable Investment Loan (Interest Only),217fec31-1cc1-482f-afb3-5ad205308768
False,0,,,,Hunter United - Interest Only Investment Loan,,,4.9,4.9,,,4.9,4.9,4.90,4.9,4.9,4.9,4.9,4.9,False,0,350,350,2/04/2018,Hunter United,4.93,80,True,0,Interest Only Loans,,False,,True,True,False,True,True,False,False,False,True,True,True,VARIABLE,0,0,0,5,80,,1,,,100000,0,4.90,4.9,0,350,0,Interest Only Investment Loan,5bf899cb-0699-4068-ac91-e9518fb59898
False,0,,,4.24,CUA - Fixed Rate Home Loan (Interest Only) 2 Years,4.24,4.24,4.24,4.24,4.24,4.24,4.24,4.24,,4.24,4.24,4.24,4.24,4.24,True,0,600,600,2/04/2018,CUA,4.9,500,True,5000,Fixed Rate Loan,24,False,,False,True,False,False,True,False,True,False,True,False,False,FIXED,0,0,0,30,95,5000000,1,,,10000,0,4.24,4.99,195,795,0,Fixed Rate Home Loan (Interest Only) 2 Years,b0ceeacb-ad28-40f2-b196-8c17c1d99bcb
False,0,,,,CUA - Fixed Rate Investment Loan (Interest Only) 1 Year,,,4.59,4.59,,,4.59,4.59,4.59,4.59,4.59,4.59,4.59,4.59,True,0,600,600,2/04/2018,CUA,5.5,500,True,5000,Fixed Rate Loan,12,False,,False,True,False,True,True,False,False,False,True,False,False,FIXED,0,0,0,30,80,5000000,1,,,10000,0,4.59,5.54,195,795,0,Fixed Rate Investment Loan (Interest Only) 1 Year,f43ad2fc-cf52-4b2a-9097-29b433a29bcf
False,0,,,,CUA - Fixed Rate Investment Loan (Interest Only) 5 Years,,,5.09,5.09,,,5.09,5.09,5.09,5.09,5.09,5.09,5.09,5.09,True,0,600,600,2/04/2018,CUA,5.4,500,True,5000,Fixed Rate Loan,60,False,,False,True,False,True,True,False,False,False,True,False,False,FIXED,0,0,0,30,80,5000000,1,,,10000,0,5.09,5.54,195,795,0,Fixed Rate Investment Loan (Interest Only) 5 Years,a56311a9-0802-45a8-ab94-7b2492d6a07f
False,0,,,4.42,CUA - Fresh Start Basic Home Loan (Interest Only),,4.42,4.42,4.42,,4.42,4.42,4.42,,4.42,4.42,4.42,4.42,4.42,True,0,0,0,2/04/2018,CUA,4.15,500,True,0,Basic Variable Loan,,False,,True,True,False,False,True,False,True,False,True,False,True,VARIABLE,0,0,0,30,90,,1,,,,0,4.42,4.42,195,195,0,Fresh Start Basic Home Loan (Interest Only),98b40900-6299-4ec5-a4a2-baef6f26edbd
False,0,,,4.31,CUA - Premium Fixed Rate Home Loan (Interest Only) 1 Year,4.31,4.31,4.31,4.31,4.31,4.31,4.31,4.31,,4.31,4.31,4.31,4.31,4.31,True,0,600,600,2/04/2018,CUA,4.98,500,True,5000,Premium Fixed Rate Loan,12,False,,False,True,False,False,True,False,True,False,True,False,False,FIXED,0,0,0,30,95,5000000,1,,,10000,0,4.31,4.99,195,795,0,Premium Fixed Rate Home Loan (Interest Only) 1 Year,a9dfe95a-a093-4788-b3b0-60b15d2cab23
False,0,,,,CUA - Premium Fixed Rate Investment Loan (Interest Only) 1 Year,,,4.71,4.71,,,4.71,4.71,4.71,4.71,4.71,4.71,4.71,4.71,True,0,600,600,2/04/2018,CUA,5.51,500,True,5000,Premium Fixed Rate Loan,12,False,,False,True,False,True,True,True,False,False,True,False,False,FIXED,0,0,0,30,80,5000000,1,,,10000,0,4.71,5.54,195,795,0,Premium Fixed Rate Investment Loan (Interest Only) 1 Year,371fbffe-eee4-4e19-9d12-241af509d548
False,0,,,,CUA - Premium Fixed Rate Investment Loan (Interest Only) 3 Years,,,4.61,4.61,,,4.61,4.61,4.61,4.61,4.61,4.61,4.61,4.61,True,0,600,600,2/04/2018,CUA,5.34,500,True,5000,Premium Fixed Rate Loan,36,False,,False,True,False,True,True,True,False,False,True,False,False,FIXED,0,0,0,30,80,5000000,1,,,10000,0,4.61,5.54,195,795,0,Premium Fixed Rate Investment Loan (Interest Only) 3 Years,2320bb9b-498f-40d9-8d7c-df2fddc3dcfd
False,0,180,90,5.84,Pepper - Pepper Easy Alt Doc Plus Home Loan (Near Prime) (Interest Only) (LVR < 65%),,,,,,,,,,5.84,,5.84,5.84,5.84,True,0,995,995,2/04/2018,Pepper,6.21,250,True,0,Easy Home Loan,,False,,True,True,False,False,True,True,True,False,True,True,True,VARIABLE,0,0,440,40,65,2000000,1,,,50000,15,5.84,5.84,0,1435,0,Pepper Easy Alt Doc Plus Home Loan (Near Prime) (Interest Only) (LVR < 65%),7d9bba0d-ecab-459e-839f-0f3b948939ae
False,0,180,90,6.20,Pepper - Pepper Easy Alt Doc Plus Home Loan (Near Prime) (Interest Only) (LVR 75%-80%),,,,6.2,,,,,,6.2,6.2,6.2,6.2,6.2,True,0,995,995,2/04/2018,Pepper,6.64,250,True,0,Easy Home Loan,,False,,True,True,False,False,True,True,True,False,True,True,True,VARIABLE,0,0,440,40,80,1250000,1,75,,50000,15,6.20,6.2,0,1435,0,Pepper Easy Alt Doc Plus Home Loan (Near Prime) (Interest Only) (LVR 75%-80%),5ff139f4-3179-4f00-b7e2-96c33d79e690
False,0,180,90,5.44,Pepper - Pepper Easy Plus Home Loan (Near Prime) (Interest Only) (LVR < 65%),,,,,,,,,,5.44,,5.44,5.44,5.44,False,0,995,995,2/04/2018,Pepper,5.79,250,True,0,Easy Home Loan,,False,,True,True,False,False,True,True,True,False,True,True,True,VARIABLE,0,0,440,40,65,2000000,1,,,50000,15,5.44,5.44,0,1435,0,Pepper Easy Plus Home Loan (Near Prime) (Interest Only) (LVR < 65%),5a1bae76-6661-4619-9139-60f017ad158e
False,0,180,90,6.93,Pepper - Pepper Easy Plus Home Loan (Near Prime) (Interest Only) (LVR 85%-90%),,6.93,,,,6.93,,,,6.93,,6.93,6.93,6.93,False,0,995,995,2/04/2018,Pepper,7.43,250,True,0,Easy Home Loan,,False,,True,True,False,False,True,True,True,False,True,True,True,VARIABLE,0,0,440,40,90,750000,1,85,,50000,15,6.93,6.93,0,1435,0,Pepper Easy Plus Home Loan (Near Prime) (Interest Only) (LVR 85%-90%),78cf059b-e9f8-4ebc-9954-e51773f569ef
False,0,180,90,6.55,Pepper - Pepper Easy Plus Home Loan (Near Prime) (Interest Only) (LVR 80%-85%),,,,6.55,,,,,,6.55,6.55,6.55,6.55,6.55,False,0,995,995,2/04/2018,Pepper,7.02,250,True,0,Easy Home Loan,,False,,True,True,False,False,True,True,True,False,True,True,True,VARIABLE,0,0,440,40,85,1000000,1,80,,50000,15,6.55,6.55,0,1435,0,Pepper Easy Plus Home Loan (Near Prime) (Interest Only) (LVR 80%-85%),4f20d6ec-2524-44e1-bd2a-7720e90ac7fc
False,0,180,90,7.84,Pepper - Pepper Easy Plus Home Loan (Near Prime) (Interest Only) (LVR 90%-95%),7.84,7.84,,,7.84,7.84,,,,7.84,,7.84,7.84,7.84,False,0,995,995,2/04/2018,Pepper,8.38,250,True,0,Easy Home Loan,,False,,True,True,False,False,True,True,True,False,True,True,True,VARIABLE,0,0,440,40,95,750000,1,90,,50000,15,7.84,7.84,0,1435,0,Pepper Easy Plus Home Loan (Near Prime) (Interest Only) (LVR 90%-95%),d2891b32-32f0-49fb-8a9d-feea7aceafe9
False,0,180,90,6.75,Pepper - Pepper Advantage Home Loan (Specialist) (Principal and Interest) (LVR 70%-75%),,,6.75,,,,6.75,6.75,,6.75,,6.75,6.75,6.75,False,0,995,995,2/04/2018,Pepper,7.19,250,True,0,Advantage Loan,,False,,True,False,False,False,True,True,True,True,True,True,True,VARIABLE,0,0,440,40,75,1750000,1,70,,50000,15,6.75,6.75,0,1435,0,Pepper Advantage Home Loan (Specialist) (Principal and Interest) (LVR 70%-75%),c34824bb-2ef6-4206-a39f-ddc7eb5153d6
